layer,component,verb_up,frequency,classifier_pred,up_probability,logit
0,encoder,come up,46625776,1,1.0,18.1363
0,encoder,come up,46625776,1,0.9987,6.6457
0,encoder,come up,46625776,1,1.0,14.781
0,encoder,come up,46625776,1,1.0,14.0032
0,encoder,come up,46625776,0,0.0007,-7.2619
0,encoder,come up,46625776,1,0.9994,7.4401
0,encoder,come up,46625776,0,0.0023,-6.0648
0,encoder,come up,46625776,1,1.0,14.8361
0,encoder,come up,46625776,1,1.0,17.2401
0,encoder,come up,46625776,0,0.2229,-1.249
0,encoder,come up,46625776,1,1.0,12.8416
0,encoder,come up,46625776,0,0.211,-1.3189
0,encoder,come up,46625776,1,1.0,12.7411
0,encoder,come up,46625776,1,0.9788,3.831
0,encoder,come up,46625776,0,0.0157,-4.1397
0,encoder,come up,46625776,1,1.0,12.534
0,encoder,come up,46625776,1,0.9999,8.9483
0,encoder,come up,46625776,1,1.0,12.1619
0,encoder,come up,46625776,1,1.0,10.9145
0,encoder,come up,46625776,1,0.9986,6.5574
0,encoder,set up,103842740,1,1.0,14.2598
0,encoder,set up,103842740,1,1.0,12.5618
0,encoder,set up,103842740,1,1.0,11.0668
0,encoder,set up,103842740,1,1.0,20.8815
0,encoder,set up,103842740,1,1.0,21.2922
0,encoder,set up,103842740,1,0.9923,4.8542
0,encoder,set up,103842740,1,0.9749,3.6608
0,encoder,set up,103842740,1,0.9995,7.6439
0,encoder,set up,103842740,1,0.9992,7.1698
0,encoder,set up,103842740,1,1.0,13.0608
0,encoder,set up,103842740,1,0.9987,6.6375
0,encoder,set up,103842740,1,1.0,14.3056
0,encoder,set up,103842740,1,1.0,17.5569
0,encoder,set up,103842740,0,0.0677,-2.622
0,encoder,set up,103842740,1,0.9412,2.7726
0,encoder,set up,103842740,1,1.0,10.2394
0,encoder,set up,103842740,1,1.0,16.8497
0,encoder,set up,103842740,1,1.0,23.5653
0,encoder,set up,103842740,1,1.0,12.2831
0,encoder,set up,103842740,1,1.0,16.5588
0,encoder,up,0,1,0.9999,9.8744
0,encoder,up,0,1,1.0,16.6745
0,encoder,up,0,1,0.9984,6.4347
0,encoder,up,0,1,0.9999,8.9688
0,encoder,up,0,1,0.9986,6.5607
0,encoder,up,0,1,1.0,17.3999
0,encoder,up,0,1,0.9801,3.8977
0,encoder,up,0,1,1.0,17.6217
0,encoder,up,0,1,1.0,16.363
0,encoder,up,0,1,1.0,16.9942
0,encoder,up,0,1,0.9999,9.4692
0,encoder,up,0,1,0.9995,7.6405
0,encoder,up,0,1,1.0,21.86
0,encoder,up,0,1,1.0,20.2882
0,encoder,up,0,1,1.0,13.2402
0,encoder,up,0,1,1.0,15.1022
0,encoder,up,0,1,1.0,13.5096
0,encoder,up,0,1,0.7335,1.0123
0,encoder,up,0,1,1.0,13.3167
0,encoder,up,0,1,0.9954,5.3712
0,encoder,end up,70924084,0,0.0001,-9.68
0,encoder,end up,70924084,1,1.0,18.823
0,encoder,end up,70924084,1,1.0,16.5452
0,encoder,end up,70924084,1,1.0,17.9561
0,encoder,end up,70924084,1,1.0,10.3984
0,encoder,end up,70924084,1,1.0,23.9898
0,encoder,end up,70924084,1,0.9996,7.8163
0,encoder,end up,70924084,1,1.0,17.8982
0,encoder,end up,70924084,1,0.9999,9.4354
0,encoder,end up,70924084,1,0.9998,8.4331
0,encoder,end up,70924084,1,1.0,23.9801
0,encoder,end up,70924084,1,0.9993,7.3259
0,encoder,end up,70924084,1,0.9985,6.5147
0,encoder,end up,70924084,1,1.0,17.5235
0,encoder,end up,70924084,1,1.0,16.4922
0,encoder,end up,70924084,1,1.0,18.4273
0,encoder,end up,70924084,0,0.0023,-6.0886
0,encoder,end up,70924084,1,0.8576,1.7956
0,encoder,end up,70924084,1,1.0,15.7209
0,encoder,end up,70924084,1,0.9902,4.6196
0,encoder,came up,23263138,1,1.0,11.1014
0,encoder,came up,23263138,1,1.0,11.739
0,encoder,came up,23263138,0,0.0676,-2.6247
0,encoder,came up,23263138,1,1.0,24.0256
0,encoder,came up,23263138,1,1.0,15.669
0,encoder,came up,23263138,1,1.0,18.6936
0,encoder,came up,23263138,1,1.0,14.7625
0,encoder,came up,23263138,1,0.9986,6.5606
0,encoder,came up,23263138,1,1.0,22.7459
0,encoder,came up,23263138,1,0.9905,4.643
0,encoder,came up,23263138,1,0.5612,0.246
0,encoder,came up,23263138,1,1.0,17.433
0,encoder,came up,23263138,1,0.9996,7.8114
0,encoder,came up,23263138,1,0.9884,4.4469
0,encoder,came up,23263138,1,0.9877,4.3854
0,encoder,came up,23263138,1,0.9998,8.4248
0,encoder,came up,23263138,1,0.9988,6.7212
