layer,component,verb_up,frequency,classifier_pred,up_probability,logit
9,encoder,come up,46625776,1,1.0,15.1127
9,encoder,come up,46625776,1,1.0,13.1022
9,encoder,come up,46625776,1,1.0,14.1138
9,encoder,come up,46625776,1,1.0,10.3374
9,encoder,come up,46625776,1,0.5411,0.1649
9,encoder,come up,46625776,1,1.0,11.6618
9,encoder,come up,46625776,1,0.8146,1.4799
9,encoder,come up,46625776,1,0.9999,9.2304
9,encoder,come up,46625776,1,0.991,4.7029
9,encoder,come up,46625776,1,0.9931,4.9665
9,encoder,come up,46625776,1,0.9999,9.3075
9,encoder,come up,46625776,1,0.9987,6.6113
9,encoder,come up,46625776,1,0.9996,7.8374
9,encoder,come up,46625776,1,1.0,11.8859
9,encoder,come up,46625776,1,0.9843,4.1363
9,encoder,come up,46625776,1,1.0,12.3252
9,encoder,come up,46625776,1,0.9964,5.6129
9,encoder,come up,46625776,1,1.0,13.2122
9,encoder,come up,46625776,1,0.9998,8.4625
9,encoder,come up,46625776,1,1.0,11.2309
9,encoder,set up,103842740,1,1.0,14.0623
9,encoder,set up,103842740,1,1.0,14.0359
9,encoder,set up,103842740,1,1.0,13.2103
9,encoder,set up,103842740,1,1.0,15.6571
9,encoder,set up,103842740,1,1.0,13.0412
9,encoder,set up,103842740,1,1.0,10.6181
9,encoder,set up,103842740,1,1.0,14.1946
9,encoder,set up,103842740,1,1.0,11.7679
9,encoder,set up,103842740,1,1.0,12.2122
9,encoder,set up,103842740,1,1.0,18.1487
9,encoder,set up,103842740,1,1.0,12.0762
9,encoder,set up,103842740,1,1.0,13.4328
9,encoder,set up,103842740,1,1.0,12.2298
9,encoder,set up,103842740,0,0.1468,-1.76
9,encoder,set up,103842740,1,0.9994,7.4123
9,encoder,set up,103842740,1,1.0,14.7645
9,encoder,set up,103842740,1,1.0,14.6871
9,encoder,set up,103842740,1,1.0,14.4132
9,encoder,set up,103842740,1,0.9999,9.8377
9,encoder,set up,103842740,1,0.9999,9.6496
9,encoder,up,0,1,0.992,4.8225
9,encoder,up,0,1,1.0,11.8176
9,encoder,up,0,1,1.0,16.8465
9,encoder,up,0,1,0.9993,7.2767
9,encoder,up,0,1,1.0,13.6691
9,encoder,up,0,1,0.9992,7.0713
9,encoder,up,0,1,1.0,13.525
9,encoder,up,0,1,0.9993,7.1989
9,encoder,up,0,1,1.0,14.8816
9,encoder,up,0,1,1.0,14.041
9,encoder,up,0,1,1.0,13.1655
9,encoder,up,0,1,1.0,10.7155
9,encoder,up,0,1,1.0,12.0601
9,encoder,up,0,1,1.0,15.1448
9,encoder,up,0,1,1.0,14.4103
9,encoder,up,0,1,1.0,11.4541
9,encoder,up,0,1,1.0,12.9756
9,encoder,up,0,1,1.0,11.7667
9,encoder,up,0,1,0.9997,8.1279
9,encoder,up,0,1,1.0,18.1686
9,encoder,end up,70924084,1,0.999,6.878
9,encoder,end up,70924084,1,1.0,13.0548
9,encoder,end up,70924084,1,1.0,10.1914
9,encoder,end up,70924084,1,0.9999,9.8725
9,encoder,end up,70924084,1,0.9999,9.1895
9,encoder,end up,70924084,1,1.0,12.5541
9,encoder,end up,70924084,1,1.0,12.9906
9,encoder,end up,70924084,1,1.0,18.5652
9,encoder,end up,70924084,1,1.0,15.1877
9,encoder,end up,70924084,1,1.0,18.7376
9,encoder,end up,70924084,1,1.0,17.291
9,encoder,end up,70924084,1,1.0,11.142
9,encoder,end up,70924084,1,1.0,11.4094
9,encoder,end up,70924084,1,0.6777,0.743
9,encoder,end up,70924084,1,0.9998,8.4945
9,encoder,end up,70924084,1,1.0,9.9427
9,encoder,end up,70924084,1,0.9998,8.3597
9,encoder,end up,70924084,1,1.0,12.7628
9,encoder,end up,70924084,1,0.9989,6.7695
9,encoder,end up,70924084,1,1.0,12.2178
9,encoder,came up,23263138,1,0.9971,5.8329
9,encoder,came up,23263138,1,1.0,15.8509
9,encoder,came up,23263138,1,0.9999,9.8177
9,encoder,came up,23263138,1,1.0,14.253
9,encoder,came up,23263138,1,1.0,12.2236
9,encoder,came up,23263138,1,1.0,11.1188
9,encoder,came up,23263138,1,1.0,12.043
9,encoder,came up,23263138,1,1.0,17.2569
9,encoder,came up,23263138,1,1.0,16.2364
9,encoder,came up,23263138,1,1.0,10.6249
9,encoder,came up,23263138,1,1.0,15.9443
9,encoder,came up,23263138,1,1.0,15.1306
9,encoder,came up,23263138,1,1.0,12.9949
9,encoder,came up,23263138,0,0.0,-11.2451
9,encoder,came up,23263138,1,1.0,18.22
9,encoder,came up,23263138,1,1.0,10.7553
9,encoder,came up,23263138,1,1.0,11.4246
9,encoder,came up,23263138,1,1.0,14.4364
9,encoder,came up,23263138,1,1.0,16.5493
9,encoder,came up,23263138,1,1.0,15.0015
9,encoder,ended up,49589762,1,1.0,13.0972
9,encoder,ended up,49589762,1,1.0,15.1075
9,encoder,ended up,49589762,1,1.0,16.0613
9,encoder,ended up,49589762,1,1.0,14.264
9,encoder,ended up,49589762,1,1.0,18.3176
9,encoder,ended up,49589762,1,0.9998,8.7313
9,encoder,ended up,49589762,1,1.0,11.2998
9,encoder,ended up,49589762,1,1.0,10.9952
9,encoder,ended up,49589762,1,1.0,12.5231
9,encoder,ended up,49589762,1,1.0,11.286
9,encoder,ended up,49589762,1,1.0,12.2469
9,encoder,ended up,49589762,1,0.9998,8.6532
9,encoder,ended up,49589762,1,1.0,19.0052
9,encoder,ended up,49589762,1,1.0,12.8952
9,encoder,ended up,49589762,1,1.0,13.66
9,encoder,ended up,49589762,1,1.0,15.7972
9,encoder,ended up,49589762,1,1.0,15.1708
9,encoder,ended up,49589762,1,0.8752,1.9477
9,encoder,ended up,49589762,1,1.0,15.9342
9,encoder,ended up,49589762,1,1.0,11.1676
9,encoder,coming up,19257169,1,1.0,14.381
9,encoder,coming up,19257169,1,1.0,12.2788
9,encoder,coming up,19257169,1,1.0,10.5285
9,encoder,coming up,19257169,1,0.9998,8.5213
9,encoder,coming up,19257169,1,1.0,13.5654
9,encoder,coming up,19257169,1,0.9992,7.1496
9,encoder,coming up,19257169,1,1.0,15.2602
9,encoder,coming up,19257169,1,1.0,12.4258
9,encoder,coming up,19257169,1,1.0,14.8987
9,encoder,coming up,19257169,1,1.0,15.246
9,encoder,coming up,19257169,1,1.0,13.2811
9,encoder,coming up,19257169,1,1.0,12.5949
9,encoder,coming up,19257169,1,1.0,11.4261
9,encoder,coming up,19257169,1,0.9999,9.3909
9,encoder,coming up,19257169,1,0.9995,7.5237
9,encoder,coming up,19257169,1,1.0,16.4598
9,encoder,coming up,19257169,1,1.0,12.221
9,encoder,coming up,19257169,1,1.0,13.7518
9,encoder,coming up,19257169,1,1.0,10.6803
9,encoder,coming up,19257169,1,0.9999,9.7938
