layer,component,verb_up,frequency,classifier_pred,up_probability,logit
1,encoder,come up,46625776,1,1.0,20.5045
1,encoder,come up,46625776,0,0.0195,-3.9191
1,encoder,come up,46625776,1,1.0,11.1695
1,encoder,come up,46625776,1,0.9999,9.3692
1,encoder,come up,46625776,0,0.0,-13.4484
1,encoder,come up,46625776,1,0.9997,8.0273
1,encoder,come up,46625776,0,0.0003,-8.1527
1,encoder,come up,46625776,1,1.0,10.1437
1,encoder,come up,46625776,1,1.0,15.7434
1,encoder,come up,46625776,0,0.2066,-1.3458
1,encoder,come up,46625776,1,1.0,20.5631
1,encoder,come up,46625776,0,0.0442,-3.074
1,encoder,come up,46625776,0,0.4216,-0.3162
1,encoder,come up,46625776,0,0.164,-1.6284
1,encoder,come up,46625776,1,0.8562,1.7843
1,encoder,come up,46625776,1,0.9952,5.3373
1,encoder,come up,46625776,1,1.0,13.9349
1,encoder,come up,46625776,1,1.0,16.1266
1,encoder,come up,46625776,1,1.0,11.9687
1,encoder,come up,46625776,1,0.6902,0.8012
1,encoder,set up,103842740,1,1.0,11.9077
1,encoder,set up,103842740,1,0.9975,5.9776
1,encoder,set up,103842740,1,1.0,15.1883
1,encoder,set up,103842740,1,1.0,24.188
1,encoder,set up,103842740,1,1.0,15.8347
1,encoder,set up,103842740,1,1.0,16.8374
1,encoder,set up,103842740,1,1.0,15.5635
1,encoder,set up,103842740,1,1.0,17.5425
1,encoder,set up,103842740,1,1.0,12.7804
1,encoder,set up,103842740,1,1.0,9.9594
1,encoder,set up,103842740,1,0.9993,7.2275
1,encoder,set up,103842740,1,1.0,17.9184
1,encoder,set up,103842740,1,1.0,14.6335
1,encoder,set up,103842740,1,0.6803,0.755
1,encoder,set up,103842740,1,1.0,11.8942
1,encoder,set up,103842740,1,1.0,17.2037
1,encoder,set up,103842740,1,1.0,21.3969
1,encoder,set up,103842740,1,1.0,16.0033
1,encoder,set up,103842740,1,0.9815,3.9714
1,encoder,set up,103842740,1,1.0,12.1086
1,encoder,up,0,1,1.0,11.0261
1,encoder,up,0,1,1.0,12.757
1,encoder,up,0,1,1.0,33.8649
1,encoder,up,0,1,0.9995,7.6468
1,encoder,up,0,1,0.9767,3.7372
1,encoder,up,0,1,1.0,16.2822
1,encoder,up,0,1,0.9951,5.3081
1,encoder,up,0,1,1.0,13.6892
1,encoder,up,0,1,1.0,20.4239
1,encoder,up,0,1,1.0,22.9993
1,encoder,up,0,1,0.9366,2.6928
1,encoder,up,0,1,1.0,12.0751
1,encoder,up,0,1,1.0,19.1625
1,encoder,up,0,1,1.0,18.2226
1,encoder,up,0,1,1.0,13.7689
1,encoder,up,0,1,1.0,16.799
1,encoder,up,0,1,1.0,13.0898
1,encoder,up,0,1,0.9902,4.6206
1,encoder,up,0,1,1.0,17.5121
1,encoder,up,0,1,1.0,20.8708
1,encoder,end up,70924084,1,0.9242,2.5005
1,encoder,end up,70924084,1,0.9997,8.1864
1,encoder,end up,70924084,1,1.0,14.0767
1,encoder,end up,70924084,1,0.9999,9.6856
1,encoder,end up,70924084,1,1.0,10.1122
1,encoder,end up,70924084,1,1.0,10.2512
1,encoder,end up,70924084,1,0.9672,3.3847
1,encoder,end up,70924084,1,1.0,20.4549
1,encoder,end up,70924084,1,0.9999,8.9932
1,encoder,end up,70924084,1,1.0,22.5605
1,encoder,end up,70924084,1,1.0,10.197
1,encoder,end up,70924084,1,0.946,2.8629
1,encoder,end up,70924084,1,1.0,15.8121
1,encoder,end up,70924084,1,0.9994,7.3907
1,encoder,end up,70924084,1,1.0,15.1706
1,encoder,end up,70924084,1,1.0,16.5535
1,encoder,end up,70924084,0,0.1005,-2.192
1,encoder,end up,70924084,1,1.0,21.264
1,encoder,end up,70924084,1,1.0,17.7237
1,encoder,end up,70924084,0,0.1748,-1.5523
1,encoder,came up,23263138,1,0.6241,0.5069
