layer,component,verb_up,frequency,classifier_pred,up_probability,logit
4,encoder,come up,46625776,1,1.0,16.9987
4,encoder,come up,46625776,1,0.9952,5.3428
4,encoder,come up,46625776,1,1.0,16.1202
4,encoder,come up,46625776,1,1.0,11.5074
4,encoder,come up,46625776,0,0.0,-14.8094
4,encoder,come up,46625776,1,1.0,10.2176
4,encoder,come up,46625776,0,0.0243,-3.6907
4,encoder,come up,46625776,1,1.0,12.8669
4,encoder,come up,46625776,1,1.0,12.8589
4,encoder,come up,46625776,0,0.1173,-2.0182
4,encoder,come up,46625776,1,0.9999,9.37
4,encoder,come up,46625776,1,0.9935,5.0294
4,encoder,come up,46625776,1,1.0,12.8865
4,encoder,come up,46625776,1,0.9986,6.6049
4,encoder,come up,46625776,1,0.978,3.7925
4,encoder,come up,46625776,1,0.9996,7.7356
4,encoder,come up,46625776,1,1.0,16.5027
4,encoder,come up,46625776,1,1.0,17.3062
4,encoder,come up,46625776,1,0.9999,9.4964
4,encoder,come up,46625776,1,0.9899,4.5821
4,encoder,set up,103842740,1,1.0,18.0425
4,encoder,set up,103842740,1,1.0,17.0953
4,encoder,set up,103842740,1,1.0,18.5401
4,encoder,set up,103842740,1,1.0,20.5879
4,encoder,set up,103842740,1,1.0,10.6175
4,encoder,set up,103842740,1,0.9999,9.668
4,encoder,set up,103842740,1,1.0,10.2791
4,encoder,set up,103842740,1,1.0,9.9941
4,encoder,set up,103842740,1,1.0,15.6814
4,encoder,set up,103842740,1,1.0,16.3279
4,encoder,set up,103842740,1,1.0,15.6918
4,encoder,set up,103842740,1,1.0,13.2265
4,encoder,set up,103842740,1,1.0,15.9776
4,encoder,set up,103842740,0,0.2689,-1.0003
4,encoder,set up,103842740,1,1.0,12.5029
4,encoder,set up,103842740,1,1.0,16.7826
4,encoder,set up,103842740,1,1.0,14.0675
4,encoder,set up,103842740,1,1.0,18.6657
4,encoder,set up,103842740,1,0.999,6.93
4,encoder,set up,103842740,1,1.0,10.7845
4,encoder,up,0,1,1.0,13.0985
4,encoder,up,0,1,1.0,11.9742
4,encoder,up,0,1,1.0,15.8076
4,encoder,up,0,1,0.9999,9.1993
4,encoder,up,0,1,0.9995,7.695
4,encoder,up,0,1,1.0,17.0687
4,encoder,up,0,1,1.0,12.666
4,encoder,up,0,1,1.0,13.3911
4,encoder,up,0,1,1.0,13.2583
4,encoder,up,0,1,1.0,15.2397
4,encoder,up,0,1,1.0,11.5078
4,encoder,up,0,1,1.0,11.1534
4,encoder,up,0,1,1.0,18.1728
4,encoder,up,0,1,1.0,21.4962
4,encoder,up,0,1,1.0,12.8979
4,encoder,up,0,1,1.0,16.6385
4,encoder,up,0,1,1.0,9.9415
4,encoder,up,0,1,1.0,14.7467
4,encoder,up,0,1,1.0,14.4982
4,encoder,up,0,1,1.0,18.1964
4,encoder,end up,70924084,0,0.0198,-3.9035
