layer,component,verb_up,frequency,classifier_pred,up_probability,logit
8,encoder,come up,46625776,1,1.0,15.2365
8,encoder,come up,46625776,1,0.9995,7.601
8,encoder,come up,46625776,1,1.0,10.6218
8,encoder,come up,46625776,1,1.0,11.2945
8,encoder,come up,46625776,0,0.0104,-4.5512
8,encoder,come up,46625776,1,0.9999,9.5086
8,encoder,come up,46625776,0,0.0136,-4.284
8,encoder,come up,46625776,1,0.999,6.9345
8,encoder,come up,46625776,1,0.9942,5.1404
8,encoder,come up,46625776,1,0.6659,0.6899
8,encoder,come up,46625776,1,1.0,11.758
8,encoder,come up,46625776,0,0.4969,-0.0124
8,encoder,come up,46625776,1,0.9979,6.1666
8,encoder,come up,46625776,1,0.9995,7.7014
8,encoder,come up,46625776,1,0.5813,0.3281
8,encoder,come up,46625776,1,0.9999,8.8886
8,encoder,come up,46625776,1,0.9894,4.5387
8,encoder,come up,46625776,1,1.0,13.5138
8,encoder,come up,46625776,1,0.9985,6.4805
8,encoder,come up,46625776,1,0.9959,5.4852
8,encoder,set up,103842740,1,1.0,12.8743
8,encoder,set up,103842740,1,1.0,16.1691
8,encoder,set up,103842740,1,1.0,14.8371
8,encoder,set up,103842740,1,1.0,14.8143
8,encoder,set up,103842740,1,1.0,12.2035
8,encoder,set up,103842740,1,0.9996,7.7323
8,encoder,set up,103842740,1,1.0,15.8079
8,encoder,set up,103842740,1,1.0,14.7165
8,encoder,set up,103842740,1,0.9999,9.6742
8,encoder,set up,103842740,1,1.0,16.7678
8,encoder,set up,103842740,1,1.0,14.2476
8,encoder,set up,103842740,1,1.0,14.2091
8,encoder,set up,103842740,1,1.0,12.9172
8,encoder,set up,103842740,0,0.1894,-1.4539
8,encoder,set up,103842740,1,0.9936,5.04
8,encoder,set up,103842740,1,1.0,11.7513
8,encoder,set up,103842740,1,1.0,13.9469
8,encoder,set up,103842740,1,1.0,13.7334
8,encoder,set up,103842740,1,0.9999,9.5225
8,encoder,set up,103842740,1,0.9998,8.7611
8,encoder,up,0,1,0.959,3.1523
8,encoder,up,0,1,1.0,12.4739
8,encoder,up,0,1,1.0,17.1393
8,encoder,up,0,1,0.9999,8.9778
8,encoder,up,0,1,1.0,12.7559
8,encoder,up,0,1,0.9999,8.9218
8,encoder,up,0,1,1.0,11.8184
8,encoder,up,0,1,0.9997,7.9742
8,encoder,up,0,1,1.0,14.0411
8,encoder,up,0,1,1.0,14.7545
8,encoder,up,0,1,1.0,10.3905
8,encoder,up,0,1,0.9994,7.4214
8,encoder,up,0,1,1.0,11.3366
8,encoder,up,0,1,1.0,12.644
8,encoder,up,0,1,1.0,14.2548
8,encoder,up,0,1,1.0,15.0217
8,encoder,up,0,1,1.0,14.7145
8,encoder,up,0,1,1.0,13.2521
8,encoder,up,0,1,1.0,10.4917
8,encoder,up,0,1,1.0,13.2682
8,encoder,end up,70924084,1,0.9983,6.361
8,encoder,end up,70924084,1,1.0,13.7418
8,encoder,end up,70924084,1,1.0,13.1861
8,encoder,end up,70924084,1,0.9999,9.0775
8,encoder,end up,70924084,1,0.9999,9.6139
8,encoder,end up,70924084,1,1.0,13.6898
8,encoder,end up,70924084,1,1.0,13.2498
