layer,component,verb_up,frequency,classifier_pred,up_probability,logit
6,encoder,come up,46625776,1,1.0,13.8567
6,encoder,come up,46625776,1,0.93,2.586
6,encoder,come up,46625776,1,1.0,12.3694
6,encoder,come up,46625776,1,1.0,14.8072
6,encoder,come up,46625776,0,0.0,-11.9516
6,encoder,come up,46625776,1,0.9999,9.7215
6,encoder,come up,46625776,0,0.0002,-8.452
6,encoder,come up,46625776,1,0.9999,9.2918
6,encoder,come up,46625776,1,1.0,10.8719
6,encoder,come up,46625776,0,0.3649,-0.5542
6,encoder,come up,46625776,1,1.0,15.2275
6,encoder,come up,46625776,0,0.0265,-3.6025
6,encoder,come up,46625776,1,0.9983,6.3868
6,encoder,come up,46625776,1,0.9997,8.2319
6,encoder,come up,46625776,0,0.0124,-4.3744
6,encoder,come up,46625776,1,1.0,9.9178
6,encoder,come up,46625776,1,0.9967,5.7219
6,encoder,come up,46625776,1,1.0,14.1337
6,encoder,come up,46625776,1,1.0,9.9814
6,encoder,come up,46625776,1,0.6092,0.4439
6,encoder,set up,103842740,1,1.0,12.8513
6,encoder,set up,103842740,1,1.0,17.1303
6,encoder,set up,103842740,1,1.0,20.4849
6,encoder,set up,103842740,1,1.0,11.6159
6,encoder,set up,103842740,1,1.0,11.3803
6,encoder,set up,103842740,1,0.9996,7.8629
6,encoder,set up,103842740,1,1.0,18.1147
6,encoder,set up,103842740,1,1.0,13.1204
6,encoder,set up,103842740,1,1.0,11.6642
6,encoder,set up,103842740,1,1.0,16.9469
6,encoder,set up,103842740,1,1.0,16.4475
6,encoder,set up,103842740,1,1.0,19.2284
6,encoder,set up,103842740,1,1.0,14.9584
6,encoder,set up,103842740,0,0.0005,-7.6033
6,encoder,set up,103842740,1,0.9977,6.0803
6,encoder,set up,103842740,1,1.0,17.0339
6,encoder,set up,103842740,1,1.0,16.5496
6,encoder,set up,103842740,1,1.0,15.4244
6,encoder,set up,103842740,1,0.9999,9.4927
6,encoder,set up,103842740,1,0.9992,7.0704
6,encoder,up,0,1,0.9996,7.7407
6,encoder,up,0,1,1.0,13.185
6,encoder,up,0,1,1.0,13.4618
6,encoder,up,0,1,1.0,10.7098
6,encoder,up,0,1,1.0,17.3638
6,encoder,up,0,1,0.9999,9.5401
6,encoder,up,0,1,1.0,12.4211
6,encoder,up,0,1,1.0,10.9559
6,encoder,up,0,1,1.0,17.5693
6,encoder,up,0,1,1.0,16.236
6,encoder,up,0,1,0.9984,6.4613
6,encoder,up,0,1,0.9999,9.1706
6,encoder,up,0,1,1.0,15.4892
