layer,component,verb_up,frequency,classifier_pred,up_probability,logit
4,decoder,come up,46625776,1,1.0,11.6788
4,decoder,come up,46625776,1,1.0,11.7777
4,decoder,come up,46625776,1,1.0,12.5982
4,decoder,come up,46625776,1,0.9998,8.6615
4,decoder,come up,46625776,1,1.0,12.2203
4,decoder,come up,46625776,1,1.0,10.1973
4,decoder,come up,46625776,1,1.0,13.1883
4,decoder,come up,46625776,1,1.0,11.6424
4,decoder,come up,46625776,1,1.0,11.0254
4,decoder,come up,46625776,1,1.0,14.7319
4,decoder,come up,46625776,1,1.0,12.4058
4,decoder,come up,46625776,1,1.0,12.2001
4,decoder,come up,46625776,1,1.0,10.2791
4,decoder,come up,46625776,1,1.0,11.2922
4,decoder,come up,46625776,1,1.0,11.7685
4,decoder,come up,46625776,1,1.0,11.4664
4,decoder,come up,46625776,1,1.0,11.1605
4,decoder,come up,46625776,1,1.0,11.0968
4,decoder,come up,46625776,1,1.0,11.2224
4,decoder,come up,46625776,1,1.0,10.8381
4,decoder,set up,103842740,1,1.0,10.1421
4,decoder,set up,103842740,1,0.9996,7.9194
4,decoder,set up,103842740,1,0.9999,8.8094
4,decoder,set up,103842740,1,0.9999,9.1793
4,decoder,set up,103842740,1,0.9999,9.0322
4,decoder,set up,103842740,1,1.0,11.1237
4,decoder,set up,103842740,1,0.9989,6.8552
4,decoder,set up,103842740,1,1.0,10.9396
4,decoder,set up,103842740,1,0.9994,7.4651
4,decoder,set up,103842740,1,0.9994,7.4675
4,decoder,set up,103842740,1,0.9999,9.6864
4,decoder,set up,103842740,1,0.9998,8.6814
4,decoder,set up,103842740,1,0.9994,7.4631
4,decoder,set up,103842740,1,0.9998,8.622
4,decoder,set up,103842740,1,0.9999,9.6471
4,decoder,set up,103842740,1,0.9999,9.4858
4,decoder,set up,103842740,1,0.9999,9.5165
4,decoder,set up,103842740,1,0.9999,9.8196
4,decoder,set up,103842740,1,1.0,10.1263
4,decoder,set up,103842740,1,1.0,10.9269
4,decoder,up,0,1,1.0,11.9098
4,decoder,up,0,1,1.0,11.0728
4,decoder,up,0,1,1.0,12.0232
4,decoder,up,0,1,0.9999,9.6628
4,decoder,up,0,1,1.0,11.9932
4,decoder,up,0,1,1.0,12.589
4,decoder,up,0,1,1.0,11.2508
4,decoder,up,0,1,1.0,13.8324
4,decoder,up,0,1,0.9999,9.1042
4,decoder,up,0,1,1.0,10.843
4,decoder,up,0,1,1.0,9.9717
4,decoder,up,0,1,1.0,11.7933
4,decoder,up,0,1,1.0,14.2091
4,decoder,up,0,1,1.0,12.4939
4,decoder,up,0,1,0.9998,8.5904
4,decoder,up,0,1,0.9998,8.459
4,decoder,up,0,1,1.0,12.2196
4,decoder,up,0,1,1.0,10.7928
4,decoder,up,0,1,1.0,11.1685
4,decoder,up,0,1,0.9999,9.6964
4,decoder,end up,70924084,1,1.0,12.9495
4,decoder,end up,70924084,1,1.0,12.2067
4,decoder,end up,70924084,1,1.0,12.5144
4,decoder,end up,70924084,1,0.9997,8.1664
4,decoder,end up,70924084,1,0.9999,9.615
4,decoder,end up,70924084,1,1.0,10.7111
4,decoder,end up,70924084,1,0.9999,8.9132
4,decoder,end up,70924084,1,0.9991,7.0495
4,decoder,end up,70924084,1,0.9999,9.2959
4,decoder,end up,70924084,1,1.0,13.3435
4,decoder,end up,70924084,1,1.0,10.5919
4,decoder,end up,70924084,1,0.9986,6.5485
4,decoder,end up,70924084,1,0.9994,7.495
4,decoder,end up,70924084,1,0.9999,9.7841
4,decoder,end up,70924084,1,1.0,12.3042
4,decoder,end up,70924084,1,0.9999,9.2537
4,decoder,end up,70924084,1,0.9999,9.8742
4,decoder,end up,70924084,1,0.9998,8.4349
4,decoder,end up,70924084,1,1.0,12.2026
4,decoder,end up,70924084,1,1.0,13.596
4,decoder,came up,23263138,1,0.9997,8.1553
4,decoder,came up,23263138,1,0.9998,8.5249
4,decoder,came up,23263138,1,1.0,10.2555
4,decoder,came up,23263138,1,0.9993,7.3135
4,decoder,came up,23263138,1,0.9999,9.6979
4,decoder,came up,23263138,1,0.9979,6.1774
4,decoder,came up,23263138,1,0.9999,8.8278
4,decoder,came up,23263138,1,1.0,11.2688
4,decoder,came up,23263138,1,0.9999,8.9516
4,decoder,came up,23263138,1,1.0,12.141
4,decoder,came up,23263138,1,0.9998,8.4441
4,decoder,came up,23263138,1,1.0,11.7942
4,decoder,came up,23263138,1,0.9997,8.0485
4,decoder,came up,23263138,1,0.9996,7.9444
4,decoder,came up,23263138,1,0.9999,9.3832
4,decoder,came up,23263138,1,0.9998,8.3305
4,decoder,came up,23263138,1,0.9999,8.9377
4,decoder,came up,23263138,1,0.9999,8.9047
4,decoder,came up,23263138,1,0.9998,8.7035
4,decoder,came up,23263138,1,1.0,10.9558
4,decoder,ended up,49589762,1,1.0,10.3565
4,decoder,ended up,49589762,1,1.0,12.9956
4,decoder,ended up,49589762,1,0.9926,4.9008
4,decoder,ended up,49589762,1,1.0,10.8422
4,decoder,ended up,49589762,1,0.9989,6.8354
4,decoder,ended up,49589762,1,1.0,13.2045
4,decoder,ended up,49589762,1,0.9969,5.7847
4,decoder,ended up,49589762,1,0.9999,9.2831
4,decoder,ended up,49589762,1,1.0,10.1103
4,decoder,ended up,49589762,1,0.9992,7.1499
4,decoder,ended up,49589762,1,1.0,11.4179
4,decoder,ended up,49589762,1,0.9999,9.8946
4,decoder,ended up,49589762,1,0.9914,4.7521
4,decoder,ended up,49589762,1,0.9998,8.572
4,decoder,ended up,49589762,1,1.0,10.96
4,decoder,ended up,49589762,1,0.9999,9.7862
4,decoder,ended up,49589762,1,0.998,6.1917
4,decoder,ended up,49589762,1,0.9972,5.8739
4,decoder,ended up,49589762,1,1.0,14.2537
4,decoder,ended up,49589762,1,0.9983,6.3497
4,decoder,coming up,19257169,1,0.9999,8.8534
4,decoder,coming up,19257169,1,0.9999,9.4703
4,decoder,coming up,19257169,1,1.0,11.3822
4,decoder,coming up,19257169,1,1.0,12.9316
4,decoder,coming up,19257169,1,1.0,14.9293
4,decoder,coming up,19257169,1,1.0,14.8701
