layer,component,verb_up,frequency,classifier_pred,up_probability,logit
9,decoder,come up,46625776,1,1.0,16.3451
9,decoder,come up,46625776,1,1.0,17.702
9,decoder,come up,46625776,1,1.0,17.4106
9,decoder,come up,46625776,1,0.9991,6.9982
9,decoder,come up,46625776,1,1.0,12.3743
9,decoder,come up,46625776,1,0.9999,9.6744
9,decoder,come up,46625776,1,1.0,12.7493
9,decoder,come up,46625776,1,1.0,11.9378
9,decoder,come up,46625776,1,1.0,11.4124
9,decoder,come up,46625776,1,1.0,16.1475
9,decoder,come up,46625776,1,1.0,12.2315
9,decoder,come up,46625776,1,1.0,12.5546
9,decoder,come up,46625776,1,0.9998,8.3097
9,decoder,come up,46625776,1,1.0,12.3229
9,decoder,come up,46625776,1,1.0,14.8957
9,decoder,come up,46625776,1,1.0,13.9315
9,decoder,come up,46625776,1,1.0,13.6572
9,decoder,come up,46625776,1,0.999,6.8631
9,decoder,come up,46625776,1,1.0,17.5607
9,decoder,come up,46625776,1,0.9998,8.7451
9,decoder,set up,103842740,1,1.0,11.9247
9,decoder,set up,103842740,1,0.8962,2.1559
9,decoder,set up,103842740,1,0.7201,0.945
9,decoder,set up,103842740,1,1.0,9.932
9,decoder,set up,103842740,1,1.0,11.9768
9,decoder,set up,103842740,1,1.0,11.5189
9,decoder,set up,103842740,1,0.9999,8.8762
9,decoder,set up,103842740,1,1.0,15.2929
9,decoder,set up,103842740,1,0.9886,4.4646
9,decoder,set up,103842740,1,1.0,10.5959
9,decoder,set up,103842740,1,0.9871,4.3392
9,decoder,set up,103842740,1,1.0,10.5492
9,decoder,set up,103842740,1,0.9833,4.0756
9,decoder,set up,103842740,1,1.0,10.8964
9,decoder,set up,103842740,1,0.9907,4.6679
9,decoder,set up,103842740,1,0.9999,9.5657
9,decoder,set up,103842740,1,0.9999,9.5892
9,decoder,set up,103842740,1,1.0,13.498
9,decoder,set up,103842740,1,0.9998,8.3831
9,decoder,set up,103842740,1,0.9999,9.0916
9,decoder,up,0,1,0.9998,8.5614
9,decoder,up,0,1,0.9998,8.5688
9,decoder,up,0,1,1.0,13.6651
9,decoder,up,0,1,1.0,12.5011
9,decoder,up,0,1,1.0,25.9275
9,decoder,up,0,1,0.9998,8.7904
9,decoder,up,0,1,0.9994,7.4386
9,decoder,up,0,1,0.9978,6.1179
9,decoder,up,0,1,1.0,15.8373
9,decoder,up,0,1,1.0,12.9847
9,decoder,up,0,1,0.9888,4.4769
9,decoder,up,0,1,0.9984,6.4679
9,decoder,up,0,1,1.0,14.8805
9,decoder,up,0,1,1.0,19.363
9,decoder,up,0,1,0.9993,7.2693
9,decoder,up,0,1,1.0,17.2036
9,decoder,up,0,1,1.0,11.7354
9,decoder,up,0,1,0.9902,4.6128
9,decoder,up,0,1,1.0,11.4852
9,decoder,up,0,1,1.0,11.8433
9,decoder,end up,70924084,1,1.0,11.4606
9,decoder,end up,70924084,1,1.0,10.6334
9,decoder,end up,70924084,1,1.0,12.6209
9,decoder,end up,70924084,0,0.0583,-2.7828
9,decoder,end up,70924084,1,0.9944,5.1715
9,decoder,end up,70924084,1,0.9233,2.4875
9,decoder,end up,70924084,0,0.2544,-1.0751
9,decoder,end up,70924084,1,0.9984,6.465
9,decoder,end up,70924084,1,0.9765,3.7248
9,decoder,end up,70924084,1,1.0,10.5398
9,decoder,end up,70924084,0,0.408,-0.3721
9,decoder,end up,70924084,1,0.9602,3.1827
9,decoder,end up,70924084,0,0.0153,-4.1675
9,decoder,end up,70924084,1,0.9976,6.0123
9,decoder,end up,70924084,1,1.0,12.4948
9,decoder,end up,70924084,0,0.032,-3.4091
9,decoder,end up,70924084,1,0.998,6.228
9,decoder,end up,70924084,1,0.8778,1.9717
9,decoder,end up,70924084,1,0.9999,9.799
9,decoder,end up,70924084,1,0.999,6.9485
9,decoder,came up,23263138,1,1.0,10.5205
9,decoder,came up,23263138,1,1.0,13.0154
9,decoder,came up,23263138,1,1.0,12.6707
9,decoder,came up,23263138,1,0.9999,9.8106
9,decoder,came up,23263138,1,0.9999,9.6568
9,decoder,came up,23263138,1,1.0,12.9185
9,decoder,came up,23263138,1,1.0,18.63
9,decoder,came up,23263138,1,1.0,12.4885
9,decoder,came up,23263138,1,1.0,16.9091
9,decoder,came up,23263138,1,1.0,16.994
9,decoder,came up,23263138,1,1.0,10.3454
9,decoder,came up,23263138,1,1.0,10.4649
9,decoder,came up,23263138,1,1.0,10.5057
9,decoder,came up,23263138,1,1.0,15.9664
9,decoder,came up,23263138,1,0.9976,6.0189
9,decoder,came up,23263138,1,1.0,10.0846
9,decoder,came up,23263138,1,1.0,16.8534
9,decoder,came up,23263138,1,1.0,16.4192
9,decoder,came up,23263138,1,1.0,17.7512
9,decoder,came up,23263138,1,1.0,10.8827
9,decoder,ended up,49589762,1,1.0,9.9064
9,decoder,ended up,49589762,1,0.9996,7.8836
9,decoder,ended up,49589762,0,0.1653,-1.6191
9,decoder,ended up,49589762,1,0.9994,7.3672
9,decoder,ended up,49589762,0,0.2746,-0.9716
9,decoder,ended up,49589762,1,1.0,11.1641
9,decoder,ended up,49589762,1,0.9792,3.8503
9,decoder,ended up,49589762,1,0.9997,8.1345
9,decoder,ended up,49589762,1,0.8665,1.8706
9,decoder,ended up,49589762,0,0.4884,-0.0463
9,decoder,ended up,49589762,1,1.0,10.6004
9,decoder,ended up,49589762,1,0.9995,7.6988
9,decoder,ended up,49589762,1,0.9565,3.0912
9,decoder,ended up,49589762,1,0.9999,8.9587
9,decoder,ended up,49589762,1,1.0,11.5544
9,decoder,ended up,49589762,1,0.9842,4.1295
9,decoder,ended up,49589762,1,0.525,0.1
9,decoder,ended up,49589762,1,0.9759,3.6998
9,decoder,ended up,49589762,1,1.0,11.1114
9,decoder,ended up,49589762,1,0.9949,5.2716
9,decoder,coming up,19257169,1,0.9996,7.8832
9,decoder,coming up,19257169,1,0.985,4.1872
9,decoder,coming up,19257169,1,0.9997,8.259
9,decoder,coming up,19257169,1,0.9802,3.9044
9,decoder,coming up,19257169,1,1.0,15.6907
9,decoder,coming up,19257169,1,1.0,9.9245
9,decoder,coming up,19257169,1,1.0,13.6286
9,decoder,coming up,19257169,1,1.0,14.2984
9,decoder,coming up,19257169,1,1.0,10.0106
9,decoder,coming up,19257169,1,0.7729,1.2248
9,decoder,coming up,19257169,1,1.0,15.7551
9,decoder,coming up,19257169,1,0.9696,3.4618
9,decoder,coming up,19257169,1,1.0,16.0755
9,decoder,coming up,19257169,1,1.0,12.4856
9,decoder,coming up,19257169,1,0.9986,6.5734
9,decoder,coming up,19257169,1,1.0,11.9285
9,decoder,coming up,19257169,1,0.9889,4.4932
9,decoder,coming up,19257169,1,1.0,18.0581
9,decoder,coming up,19257169,1,1.0,10.0329
9,decoder,coming up,19257169,1,1.0,9.9718
9,decoder,grew up,29647067,1,0.9996,7.9408
9,decoder,grew up,29647067,1,0.795,1.3555
9,decoder,grew up,29647067,1,0.5973,0.3942
9,decoder,grew up,29647067,0,0.1071,-2.1211
9,decoder,grew up,29647067,1,0.9987,6.6078
9,decoder,grew up,29647067,1,0.9816,3.9788
9,decoder,grew up,29647067,1,0.9998,8.7688
9,decoder,grew up,29647067,1,0.8979,2.1737
9,decoder,grew up,29647067,1,1.0,9.9843
9,decoder,grew up,29647067,1,0.9134,2.3563
9,decoder,grew up,29647067,1,1.0,11.8766
9,decoder,grew up,29647067,1,0.9997,8.2763
9,decoder,grew up,29647067,1,0.9973,5.8939
9,decoder,grew up,29647067,1,1.0,13.2375
9,decoder,grew up,29647067,1,0.9978,6.1038
9,decoder,grew up,29647067,1,0.8225,1.5332
9,decoder,grew up,29647067,1,0.6834,0.7692
9,decoder,grew up,29647067,0,0.3142,-0.7807
9,decoder,grew up,29647067,1,0.9821,4.0024
9,decoder,grew up,29647067,1,0.9875,4.3733
9,decoder,pick up,47130414,1,0.9999,9.3082
9,decoder,pick up,47130414,1,1.0,10.5384
9,decoder,pick up,47130414,1,0.956,3.0781
9,decoder,pick up,47130414,1,0.9989,6.8513
9,decoder,pick up,47130414,1,0.7431,1.062
9,decoder,pick up,47130414,1,0.8786,1.9788
9,decoder,pick up,47130414,1,0.999,6.9322
9,decoder,pick up,47130414,1,0.9805,3.9181
9,decoder,pick up,47130414,1,0.9407,2.7634
9,decoder,pick up,47130414,1,1.0,11.4922
9,decoder,pick up,47130414,0,0.2628,-1.0317
9,decoder,pick up,47130414,1,0.9988,6.7366
9,decoder,pick up,47130414,1,1.0,10.3138
9,decoder,pick up,47130414,1,0.9995,7.5289
9,decoder,pick up,47130414,1,0.5679,0.2734
9,decoder,pick up,47130414,1,0.999,6.8836
9,decoder,pick up,47130414,0,0.3996,-0.407
9,decoder,pick up,47130414,1,1.0,9.9521
9,decoder,pick up,47130414,1,0.9734,3.6009
9,decoder,pick up,47130414,1,0.9998,8.5818
9,decoder,made up,30311015,1,0.9999,8.9977
9,decoder,made up,30311015,1,0.9946,5.2142
9,decoder,made up,30311015,1,1.0,13.2545
9,decoder,made up,30311015,1,0.9836,4.0937
9,decoder,made up,30311015,1,0.9944,5.1863
9,decoder,made up,30311015,1,0.9995,7.5425
9,decoder,made up,30311015,1,0.9999,9.658
9,decoder,made up,30311015,1,0.9993,7.3287
9,decoder,made up,30311015,1,0.9999,9.1346
9,decoder,made up,30311015,1,0.9999,8.8943
9,decoder,made up,30311015,1,0.984,4.1204
9,decoder,made up,30311015,1,0.5343,0.1375
9,decoder,made up,30311015,0,0.4817,-0.0733
9,decoder,made up,30311015,1,0.9995,7.672
9,decoder,made up,30311015,1,0.988,4.4094
9,decoder,made up,30311015,1,0.9992,7.1198
9,decoder,made up,30311015,1,0.9996,7.8534
9,decoder,made up,30311015,1,0.5637,0.2562
9,decoder,made up,30311015,1,0.9658,3.3419
9,decoder,made up,30311015,1,0.9525,2.9992
9,decoder,go up,14885945,1,1.0,19.8151
9,decoder,go up,14885945,1,1.0,13.1394
9,decoder,go up,14885945,1,0.9997,8.1401
9,decoder,go up,14885945,1,0.9602,3.1844
9,decoder,go up,14885945,1,0.9999,9.1368
9,decoder,go up,14885945,1,1.0,15.2575
9,decoder,go up,14885945,1,1.0,10.4989
9,decoder,go up,14885945,1,1.0,18.6127
9,decoder,go up,14885945,1,1.0,14.8246
9,decoder,go up,14885945,1,0.9995,7.637
9,decoder,go up,14885945,1,1.0,13.7464
9,decoder,go up,14885945,1,0.9999,9.307
9,decoder,go up,14885945,1,0.9995,7.5205
9,decoder,go up,14885945,1,1.0,14.21
9,decoder,go up,14885945,1,1.0,19.7139
9,decoder,go up,14885945,1,0.9999,9.8539
9,decoder,go up,14885945,1,1.0,10.7969
9,decoder,go up,14885945,1,1.0,16.8376
9,decoder,go up,14885945,1,1.0,12.9071
9,decoder,go up,14885945,1,1.0,15.8077
9,decoder,picked up,35329217,0,0.3601,-0.5748
9,decoder,picked up,35329217,1,0.9995,7.5142
9,decoder,picked up,35329217,1,0.9915,4.7571
9,decoder,picked up,35329217,1,0.9982,6.3152
9,decoder,picked up,35329217,1,0.9888,4.4803
9,decoder,picked up,35329217,1,0.983,4.0591
9,decoder,picked up,35329217,1,0.9572,3.1064
9,decoder,picked up,35329217,0,0.4927,-0.029
9,decoder,picked up,35329217,1,0.9869,4.3249
9,decoder,picked up,35329217,1,0.9899,4.5879
9,decoder,picked up,35329217,1,0.992,4.8163
9,decoder,picked up,35329217,0,0.0742,-2.5237
9,decoder,picked up,35329217,1,0.9108,2.3229
9,decoder,picked up,35329217,1,0.9934,5.0127
9,decoder,picked up,35329217,1,0.8662,1.8677
