layer,component,verb_up,frequency,classifier_pred,up_probability,logit
8,decoder,come up,46625776,1,1.0,19.2941
8,decoder,come up,46625776,1,1.0,10.7245
8,decoder,come up,46625776,1,1.0,15.2065
8,decoder,come up,46625776,1,0.9912,4.7192
8,decoder,come up,46625776,1,1.0,13.9754
8,decoder,come up,46625776,1,1.0,12.8733
8,decoder,come up,46625776,1,1.0,15.4305
8,decoder,come up,46625776,1,0.9998,8.4298
8,decoder,come up,46625776,1,0.9992,7.1811
8,decoder,come up,46625776,1,1.0,17.6834
8,decoder,come up,46625776,1,1.0,12.1932
8,decoder,come up,46625776,1,1.0,11.5665
8,decoder,come up,46625776,1,0.9983,6.4033
8,decoder,come up,46625776,1,1.0,13.2487
8,decoder,come up,46625776,1,1.0,15.2827
8,decoder,come up,46625776,1,1.0,11.4502
8,decoder,come up,46625776,1,1.0,11.4373
8,decoder,come up,46625776,1,1.0,10.4936
8,decoder,come up,46625776,1,1.0,11.899
8,decoder,come up,46625776,1,0.9997,8.1943
8,decoder,set up,103842740,1,1.0,10.1971
8,decoder,set up,103842740,1,0.9762,3.7128
8,decoder,set up,103842740,1,0.9988,6.7388
8,decoder,set up,103842740,1,0.9998,8.4954
8,decoder,set up,103842740,1,1.0,14.345
8,decoder,set up,103842740,1,1.0,10.1617
8,decoder,set up,103842740,1,0.9993,7.2085
8,decoder,set up,103842740,1,1.0,14.6679
8,decoder,set up,103842740,1,0.9995,7.6271
8,decoder,set up,103842740,1,0.9999,9.2812
8,decoder,set up,103842740,1,0.8291,1.5793
8,decoder,set up,103842740,1,0.9977,6.0923
8,decoder,set up,103842740,1,0.9997,8.1446
8,decoder,set up,103842740,1,1.0,14.8268
8,decoder,set up,103842740,1,0.9999,9.4282
8,decoder,set up,103842740,1,1.0,12.2219
8,decoder,set up,103842740,1,0.9998,8.7488
8,decoder,set up,103842740,1,1.0,13.9939
8,decoder,set up,103842740,1,0.9997,8.1892
8,decoder,set up,103842740,1,0.9993,7.3247
8,decoder,up,0,1,1.0,14.0797
8,decoder,up,0,1,1.0,12.2441
8,decoder,up,0,1,1.0,15.2455
8,decoder,up,0,1,0.9999,9.5542
8,decoder,up,0,1,1.0,11.581
8,decoder,up,0,1,0.999,6.9456
8,decoder,up,0,1,0.9988,6.6847
8,decoder,up,0,1,1.0,17.6874
8,decoder,up,0,1,1.0,15.6367
8,decoder,up,0,1,1.0,14.3947
8,decoder,up,0,1,1.0,12.2299
8,decoder,up,0,1,0.9998,8.5661
8,decoder,up,0,1,1.0,15.237
8,decoder,up,0,1,1.0,16.8366
8,decoder,up,0,1,0.9999,9.2993
8,decoder,up,0,1,0.9999,9.701
8,decoder,up,0,1,1.0,13.6494
8,decoder,up,0,1,0.9996,7.8727
8,decoder,up,0,1,1.0,13.6892
8,decoder,up,0,1,0.9999,9.3408
8,decoder,end up,70924084,1,1.0,11.0547
8,decoder,end up,70924084,1,1.0,11.5983
8,decoder,end up,70924084,1,1.0,12.0965
8,decoder,end up,70924084,1,0.9999,8.9469
8,decoder,end up,70924084,1,1.0,9.9378
8,decoder,end up,70924084,1,0.9995,7.5459
8,decoder,end up,70924084,1,0.9949,5.276
8,decoder,end up,70924084,1,1.0,10.571
8,decoder,end up,70924084,1,0.9999,9.5864
8,decoder,end up,70924084,1,1.0,12.4123
8,decoder,end up,70924084,1,0.9993,7.3224
8,decoder,end up,70924084,1,0.9996,7.9083
8,decoder,end up,70924084,1,0.9973,5.8984
8,decoder,end up,70924084,1,0.9992,7.1746
8,decoder,end up,70924084,1,1.0,12.2823
8,decoder,end up,70924084,1,0.9959,5.5
8,decoder,end up,70924084,1,0.9998,8.4707
8,decoder,end up,70924084,1,0.9952,5.3283
8,decoder,end up,70924084,1,1.0,14.7634
8,decoder,end up,70924084,1,0.9999,9.8637
8,decoder,came up,23263138,1,1.0,14.2237
8,decoder,came up,23263138,1,1.0,11.0818
8,decoder,came up,23263138,1,1.0,13.333
8,decoder,came up,23263138,1,1.0,11.4714
8,decoder,came up,23263138,1,0.9999,9.874
8,decoder,came up,23263138,1,1.0,10.466
8,decoder,came up,23263138,1,1.0,9.9334
8,decoder,came up,23263138,1,1.0,13.0826
8,decoder,came up,23263138,1,0.9999,9.4279
8,decoder,came up,23263138,1,1.0,14.7034
8,decoder,came up,23263138,1,1.0,11.6867
8,decoder,came up,23263138,1,0.9998,8.5528
8,decoder,came up,23263138,1,0.997,5.8202
8,decoder,came up,23263138,1,1.0,13.9468
8,decoder,came up,23263138,1,0.9977,6.055
8,decoder,came up,23263138,1,0.9968,5.7424
8,decoder,came up,23263138,1,1.0,12.4223
8,decoder,came up,23263138,1,0.9999,9.8716
8,decoder,came up,23263138,1,1.0,16.5029
8,decoder,came up,23263138,1,1.0,9.9535
8,decoder,ended up,49589762,1,1.0,11.9712
8,decoder,ended up,49589762,1,1.0,11.092
8,decoder,ended up,49589762,1,0.9548,3.0495
8,decoder,ended up,49589762,1,0.9997,8.0927
8,decoder,ended up,49589762,1,0.9955,5.4026
8,decoder,ended up,49589762,1,1.0,11.3976
8,decoder,ended up,49589762,1,0.9939,5.0936
8,decoder,ended up,49589762,1,0.9972,5.8676
8,decoder,ended up,49589762,1,0.9998,8.5374
8,decoder,ended up,49589762,1,0.9051,2.255
8,decoder,ended up,49589762,1,1.0,11.2977
8,decoder,ended up,49589762,1,0.9991,7.0358
8,decoder,ended up,49589762,1,0.9735,3.6046
8,decoder,ended up,49589762,1,1.0,11.184
8,decoder,ended up,49589762,1,1.0,11.1599
8,decoder,ended up,49589762,1,0.9996,7.7681
8,decoder,ended up,49589762,1,0.9425,2.7969
8,decoder,ended up,49589762,1,0.9984,6.4496
8,decoder,ended up,49589762,1,0.9999,9.5635
8,decoder,ended up,49589762,1,1.0,10.603
8,decoder,coming up,19257169,1,0.9989,6.795
8,decoder,coming up,19257169,1,0.9984,6.456
8,decoder,coming up,19257169,1,0.9999,9.6891
8,decoder,coming up,19257169,1,1.0,10.9342
8,decoder,coming up,19257169,1,1.0,12.3235
8,decoder,coming up,19257169,1,0.9998,8.5747
8,decoder,coming up,19257169,1,1.0,10.5431
8,decoder,coming up,19257169,1,1.0,14.5919
8,decoder,coming up,19257169,1,0.9996,7.7751
