layer,component,verb_up,frequency,classifier_pred,up_probability,logit
6,decoder,come up,46625776,1,1.0,15.4032
6,decoder,come up,46625776,1,1.0,16.7568
6,decoder,come up,46625776,1,1.0,15.7684
6,decoder,come up,46625776,1,0.9879,4.4028
6,decoder,come up,46625776,1,1.0,17.7118
6,decoder,come up,46625776,1,1.0,11.2722
6,decoder,come up,46625776,1,1.0,12.5772
6,decoder,come up,46625776,1,0.9997,8.1608
6,decoder,come up,46625776,1,0.9999,9.5734
6,decoder,come up,46625776,1,1.0,18.0483
6,decoder,come up,46625776,1,1.0,12.4602
6,decoder,come up,46625776,1,1.0,14.4746
6,decoder,come up,46625776,1,0.9994,7.3643
6,decoder,come up,46625776,1,1.0,15.5665
6,decoder,come up,46625776,1,1.0,13.931
6,decoder,come up,46625776,1,1.0,13.17
6,decoder,come up,46625776,1,1.0,13.051
6,decoder,come up,46625776,1,1.0,11.3066
6,decoder,come up,46625776,1,1.0,10.5411
6,decoder,come up,46625776,1,0.9998,8.5837
6,decoder,set up,103842740,1,1.0,12.3301
6,decoder,set up,103842740,1,0.9991,6.9995
6,decoder,set up,103842740,1,0.9994,7.3892
6,decoder,set up,103842740,1,1.0,10.5018
6,decoder,set up,103842740,1,1.0,13.4587
6,decoder,set up,103842740,1,1.0,12.9752
6,decoder,set up,103842740,1,0.9999,9.4056
6,decoder,set up,103842740,1,1.0,16.1726
6,decoder,set up,103842740,1,0.9997,8.2909
6,decoder,set up,103842740,1,1.0,10.0083
6,decoder,set up,103842740,1,1.0,10.2248
6,decoder,set up,103842740,1,1.0,11.1227
6,decoder,set up,103842740,1,0.9999,9.8345
6,decoder,set up,103842740,1,1.0,12.2437
6,decoder,set up,103842740,1,0.9999,9.5308
6,decoder,set up,103842740,1,1.0,9.9995
6,decoder,set up,103842740,1,1.0,11.6777
6,decoder,set up,103842740,1,1.0,14.2351
6,decoder,set up,103842740,1,1.0,12.3011
6,decoder,set up,103842740,1,1.0,10.397
6,decoder,up,0,1,1.0,14.1711
6,decoder,up,0,1,1.0,14.9559
6,decoder,up,0,1,1.0,18.1496
6,decoder,up,0,1,1.0,12.8303
6,decoder,up,0,1,1.0,15.2604
6,decoder,up,0,1,0.9992,7.1574
6,decoder,up,0,1,0.9998,8.3331
6,decoder,up,0,1,1.0,14.3119
6,decoder,up,0,1,1.0,10.3575
6,decoder,up,0,1,1.0,13.9816
6,decoder,up,0,1,0.9999,9.4864
6,decoder,up,0,1,1.0,10.9687
6,decoder,up,0,1,1.0,15.3932
6,decoder,up,0,1,1.0,12.7803
6,decoder,up,0,1,1.0,10.7017
6,decoder,up,0,1,1.0,11.7591
6,decoder,up,0,1,1.0,12.4069
6,decoder,up,0,1,0.9999,9.3238
6,decoder,up,0,1,1.0,13.8963
6,decoder,up,0,1,1.0,11.0506
