layer,component,verb_up,frequency,classifier_pred,up_probability,logit
7,decoder,come up,46625776,1,1.0,16.886
7,decoder,come up,46625776,1,1.0,12.1848
7,decoder,come up,46625776,1,1.0,13.804
7,decoder,come up,46625776,1,0.9859,4.246
7,decoder,come up,46625776,1,1.0,15.8653
7,decoder,come up,46625776,1,1.0,10.9827
7,decoder,come up,46625776,1,1.0,13.5178
7,decoder,come up,46625776,1,0.9999,9.1717
7,decoder,come up,46625776,1,0.9996,7.7439
7,decoder,come up,46625776,1,1.0,16.5255
7,decoder,come up,46625776,1,1.0,14.0543
7,decoder,come up,46625776,1,1.0,10.983
7,decoder,come up,46625776,1,0.9963,5.6083
7,decoder,come up,46625776,1,1.0,13.1899
7,decoder,come up,46625776,1,1.0,16.5263
7,decoder,come up,46625776,1,0.9999,9.3027
7,decoder,come up,46625776,1,1.0,9.9834
7,decoder,come up,46625776,1,1.0,13.1505
7,decoder,come up,46625776,1,1.0,12.1452
7,decoder,come up,46625776,1,0.9987,6.627
7,decoder,set up,103842740,1,0.9999,9.5498
7,decoder,set up,103842740,1,0.9912,4.7187
7,decoder,set up,103842740,1,0.9981,6.2463
7,decoder,set up,103842740,1,0.9999,9.4591
7,decoder,set up,103842740,1,0.9999,9.8832
7,decoder,set up,103842740,1,1.0,10.2599
7,decoder,set up,103842740,1,0.9992,7.1878
7,decoder,set up,103842740,1,1.0,12.9677
7,decoder,set up,103842740,1,0.9991,7.0519
7,decoder,set up,103842740,1,0.9997,8.2271
7,decoder,set up,103842740,1,0.9845,4.1504
7,decoder,set up,103842740,1,0.9999,9.2754
7,decoder,set up,103842740,1,0.9762,3.7132
7,decoder,set up,103842740,1,0.9998,8.56
7,decoder,set up,103842740,1,0.9999,9.3398
7,decoder,set up,103842740,1,1.0,10.069
7,decoder,set up,103842740,1,0.9999,9.2197
7,decoder,set up,103842740,1,1.0,12.6587
7,decoder,set up,103842740,1,0.9997,8.0202
7,decoder,set up,103842740,1,0.9997,8.2313
7,decoder,up,0,1,1.0,10.0898
7,decoder,up,0,1,1.0,13.7723
7,decoder,up,0,1,1.0,16.8942
7,decoder,up,0,1,1.0,12.1838
7,decoder,up,0,1,1.0,14.3772
7,decoder,up,0,1,0.9996,7.8205
7,decoder,up,0,1,0.9995,7.6242
7,decoder,up,0,1,1.0,16.2222
7,decoder,up,0,1,1.0,13.1545
7,decoder,up,0,1,1.0,14.6491
7,decoder,up,0,1,0.9999,9.1947
7,decoder,up,0,1,0.9999,8.9765
7,decoder,up,0,1,1.0,15.4868
7,decoder,up,0,1,1.0,13.7866
7,decoder,up,0,1,0.9999,9.0611
7,decoder,up,0,1,0.9999,9.8681
7,decoder,up,0,1,1.0,11.4435
7,decoder,up,0,1,0.9984,6.4326
7,decoder,up,0,1,1.0,12.8822
7,decoder,up,0,1,1.0,11.3892
7,decoder,end up,70924084,1,1.0,10.1782
7,decoder,end up,70924084,1,1.0,13.0949
7,decoder,end up,70924084,1,1.0,12.5144
7,decoder,end up,70924084,1,0.9998,8.4043
7,decoder,end up,70924084,1,1.0,11.6177
7,decoder,end up,70924084,1,0.9974,5.9315
7,decoder,end up,70924084,1,0.9998,8.3729
7,decoder,end up,70924084,1,1.0,10.72
7,decoder,end up,70924084,1,1.0,10.2971
7,decoder,end up,70924084,1,1.0,14.1598
7,decoder,end up,70924084,1,0.9998,8.7835
7,decoder,end up,70924084,1,0.992,4.826
7,decoder,end up,70924084,1,0.998,6.2011
7,decoder,end up,70924084,1,0.9992,7.113
7,decoder,end up,70924084,1,0.9999,9.8061
7,decoder,end up,70924084,1,0.9999,9.2587
7,decoder,end up,70924084,1,1.0,10.1127
7,decoder,end up,70924084,1,0.979,3.8436
7,decoder,end up,70924084,1,1.0,13.5363
7,decoder,end up,70924084,1,0.9999,9.1831
7,decoder,came up,23263138,1,1.0,14.2991
7,decoder,came up,23263138,1,1.0,10.8527
7,decoder,came up,23263138,1,1.0,10.7414
7,decoder,came up,23263138,1,1.0,10.5906
7,decoder,came up,23263138,1,0.9999,8.8883
7,decoder,came up,23263138,1,1.0,9.9517
7,decoder,came up,23263138,1,0.9999,9.3325
7,decoder,came up,23263138,1,1.0,12.3097
7,decoder,came up,23263138,1,0.9999,9.644
7,decoder,came up,23263138,1,1.0,16.2588
7,decoder,came up,23263138,1,1.0,12.5757
7,decoder,came up,23263138,1,0.9997,8.1612
7,decoder,came up,23263138,1,0.9969,5.7883
7,decoder,came up,23263138,1,1.0,14.821
7,decoder,came up,23263138,1,0.9979,6.1795
7,decoder,came up,23263138,1,0.999,6.858
7,decoder,came up,23263138,1,1.0,12.8033
7,decoder,came up,23263138,1,1.0,11.7429
7,decoder,came up,23263138,1,1.0,14.5787
7,decoder,came up,23263138,1,1.0,12.3347
7,decoder,ended up,49589762,1,1.0,10.7249
7,decoder,ended up,49589762,1,1.0,11.4297
7,decoder,ended up,49589762,1,0.9983,6.3587
7,decoder,ended up,49589762,1,0.9994,7.3916
7,decoder,ended up,49589762,1,0.9844,4.1442
7,decoder,ended up,49589762,1,1.0,11.9597
7,decoder,ended up,49589762,1,0.9976,6.0265
7,decoder,ended up,49589762,1,0.9946,5.2242
7,decoder,ended up,49589762,1,0.9999,9.7775
7,decoder,ended up,49589762,1,0.999,6.9358
7,decoder,ended up,49589762,1,1.0,12.4136
7,decoder,ended up,49589762,1,0.9995,7.6136
7,decoder,ended up,49589762,1,0.9919,4.8078
7,decoder,ended up,49589762,1,1.0,10.3634
7,decoder,ended up,49589762,1,1.0,9.9936
7,decoder,ended up,49589762,1,0.9998,8.4627
7,decoder,ended up,49589762,1,0.9927,4.9175
7,decoder,ended up,49589762,1,0.9874,4.3629
7,decoder,ended up,49589762,1,1.0,13.2058
7,decoder,ended up,49589762,1,0.9998,8.7851
7,decoder,coming up,19257169,1,0.9991,6.9716
7,decoder,coming up,19257169,1,0.9984,6.4191
7,decoder,coming up,19257169,1,1.0,10.5262
7,decoder,coming up,19257169,1,1.0,12.1916
7,decoder,coming up,19257169,1,1.0,16.6789
7,decoder,coming up,19257169,1,1.0,12.6776
7,decoder,coming up,19257169,1,1.0,11.4313
7,decoder,coming up,19257169,1,1.0,17.5824
7,decoder,coming up,19257169,1,0.9995,7.6026
7,decoder,coming up,19257169,1,0.9999,8.9806
7,decoder,coming up,19257169,1,1.0,15.5619
7,decoder,coming up,19257169,1,0.9914,4.7491
7,decoder,coming up,19257169,1,1.0,13.3769
7,decoder,coming up,19257169,1,1.0,14.0683
7,decoder,coming up,19257169,1,1.0,10.732
7,decoder,coming up,19257169,1,0.9974,5.9387
7,decoder,coming up,19257169,1,0.9994,7.492
7,decoder,coming up,19257169,1,1.0,16.2506
7,decoder,coming up,19257169,1,0.9997,7.9818
7,decoder,coming up,19257169,1,1.0,14.4168
7,decoder,grew up,29647067,1,0.9999,9.4536
7,decoder,grew up,29647067,1,0.9975,5.9773
7,decoder,grew up,29647067,1,0.9396,2.744
7,decoder,grew up,29647067,1,0.9973,5.8943
7,decoder,grew up,29647067,1,0.9938,5.0763
7,decoder,grew up,29647067,1,0.9949,5.2672
7,decoder,grew up,29647067,1,1.0,10.8715
7,decoder,grew up,29647067,1,0.9038,2.24
7,decoder,grew up,29647067,1,1.0,12.5633
7,decoder,grew up,29647067,1,0.9985,6.5339
7,decoder,grew up,29647067,1,1.0,11.3314
7,decoder,grew up,29647067,1,0.9985,6.5139
7,decoder,grew up,29647067,1,0.9996,7.8542
7,decoder,grew up,29647067,1,1.0,11.329
7,decoder,grew up,29647067,1,0.988,4.4116
