layer,component,verb_up,frequency,classifier_pred,up_probability,logit
0,decoder,come up,46625776,1,1.0,13.4449
0,decoder,come up,46625776,1,1.0,12.0207
0,decoder,come up,46625776,1,1.0,12.7943
0,decoder,come up,46625776,1,1.0,10.6158
0,decoder,come up,46625776,1,1.0,13.4394
0,decoder,come up,46625776,1,1.0,12.2054
0,decoder,come up,46625776,1,1.0,13.338
0,decoder,come up,46625776,1,1.0,12.2705
0,decoder,come up,46625776,1,1.0,12.9193
0,decoder,come up,46625776,1,1.0,13.7735
0,decoder,come up,46625776,1,1.0,10.9453
0,decoder,come up,46625776,1,1.0,12.2618
0,decoder,come up,46625776,1,1.0,12.1578
0,decoder,come up,46625776,1,1.0,13.0545
0,decoder,come up,46625776,1,1.0,14.0725
0,decoder,come up,46625776,1,1.0,12.7447
0,decoder,come up,46625776,1,1.0,12.2974
0,decoder,come up,46625776,1,1.0,12.5319
0,decoder,come up,46625776,1,1.0,11.7956
0,decoder,come up,46625776,1,1.0,10.8965
0,decoder,set up,103842740,1,1.0,13.0547
0,decoder,set up,103842740,1,1.0,10.2113
0,decoder,set up,103842740,1,0.9999,9.0222
0,decoder,set up,103842740,1,0.9999,8.8958
0,decoder,set up,103842740,1,1.0,11.0109
0,decoder,set up,103842740,1,1.0,13.657
0,decoder,set up,103842740,1,1.0,10.7265
0,decoder,set up,103842740,1,1.0,12.7996
0,decoder,set up,103842740,1,0.9999,9.7838
0,decoder,set up,103842740,1,1.0,10.9718
0,decoder,set up,103842740,1,1.0,12.4952
0,decoder,set up,103842740,1,1.0,12.5745
0,decoder,set up,103842740,1,1.0,10.2675
0,decoder,set up,103842740,1,1.0,11.3495
0,decoder,set up,103842740,1,1.0,11.6566
0,decoder,set up,103842740,1,1.0,12.9158
0,decoder,set up,103842740,1,1.0,11.5747
0,decoder,set up,103842740,1,1.0,11.897
0,decoder,set up,103842740,1,1.0,12.4266
0,decoder,set up,103842740,1,1.0,12.4981
0,decoder,up,0,1,1.0,11.7818
0,decoder,up,0,1,1.0,12.0966
0,decoder,up,0,1,1.0,11.5543
0,decoder,up,0,1,1.0,14.3861
0,decoder,up,0,1,1.0,14.3956
0,decoder,up,0,1,1.0,12.6425
0,decoder,up,0,1,1.0,11.0272
0,decoder,up,0,1,1.0,12.8625
0,decoder,up,0,1,1.0,10.0492
0,decoder,up,0,1,1.0,11.7971
0,decoder,up,0,1,1.0,12.4222
0,decoder,up,0,1,1.0,12.8657
0,decoder,up,0,1,1.0,11.9688
0,decoder,up,0,1,1.0,11.6853
0,decoder,up,0,1,1.0,10.063
0,decoder,up,0,1,1.0,11.3343
0,decoder,up,0,1,1.0,12.2627
0,decoder,up,0,1,1.0,10.5217
0,decoder,up,0,1,1.0,13.1384
0,decoder,up,0,1,1.0,11.9975
0,decoder,end up,70924084,1,1.0,14.1342
0,decoder,end up,70924084,1,1.0,14.0096
0,decoder,end up,70924084,1,1.0,12.5904
0,decoder,end up,70924084,1,1.0,11.0856
0,decoder,end up,70924084,1,1.0,11.9149
0,decoder,end up,70924084,1,1.0,12.798
0,decoder,end up,70924084,1,1.0,11.9877
0,decoder,end up,70924084,1,1.0,10.1538
0,decoder,end up,70924084,1,1.0,12.1231
0,decoder,end up,70924084,1,1.0,14.716
0,decoder,end up,70924084,1,1.0,12.1039
0,decoder,end up,70924084,1,1.0,11.8972
0,decoder,end up,70924084,1,1.0,11.0392
0,decoder,end up,70924084,1,1.0,13.5179
0,decoder,end up,70924084,1,1.0,13.8804
0,decoder,end up,70924084,1,1.0,10.468
0,decoder,end up,70924084,1,1.0,13.0586
0,decoder,end up,70924084,1,1.0,11.8399
0,decoder,end up,70924084,1,1.0,13.1141
0,decoder,end up,70924084,1,1.0,14.1835
0,decoder,came up,23263138,1,1.0,13.105
0,decoder,came up,23263138,1,1.0,12.7596
0,decoder,came up,23263138,1,1.0,12.6712
0,decoder,came up,23263138,1,1.0,11.0145
0,decoder,came up,23263138,1,1.0,11.7484
0,decoder,came up,23263138,1,1.0,11.2962
0,decoder,came up,23263138,1,1.0,11.587
0,decoder,came up,23263138,1,1.0,13.932
0,decoder,came up,23263138,1,1.0,12.6415
0,decoder,came up,23263138,1,1.0,12.919
0,decoder,came up,23263138,1,1.0,11.0855
0,decoder,came up,23263138,1,1.0,12.0605
0,decoder,came up,23263138,1,1.0,11.7123
0,decoder,came up,23263138,1,1.0,11.7027
0,decoder,came up,23263138,1,1.0,12.1543
0,decoder,came up,23263138,1,1.0,12.9213
0,decoder,came up,23263138,1,1.0,11.8965
0,decoder,came up,23263138,1,1.0,12.3506
0,decoder,came up,23263138,1,1.0,11.6956
0,decoder,came up,23263138,1,1.0,13.7229
0,decoder,ended up,49589762,1,1.0,12.5517
0,decoder,ended up,49589762,1,1.0,12.2396
0,decoder,ended up,49589762,1,1.0,11.1033
0,decoder,ended up,49589762,1,1.0,12.852
0,decoder,ended up,49589762,1,1.0,11.3459
0,decoder,ended up,49589762,1,1.0,14.4901
0,decoder,ended up,49589762,1,1.0,11.2592
0,decoder,ended up,49589762,1,1.0,11.5919
0,decoder,ended up,49589762,1,1.0,12.9647
0,decoder,ended up,49589762,1,1.0,12.2438
0,decoder,ended up,49589762,1,1.0,13.765
0,decoder,ended up,49589762,1,1.0,13.0394
0,decoder,ended up,49589762,1,1.0,11.4526
0,decoder,ended up,49589762,1,1.0,13.3634
0,decoder,ended up,49589762,1,1.0,13.3112
0,decoder,ended up,49589762,1,1.0,12.0742
0,decoder,ended up,49589762,1,1.0,11.2019
0,decoder,ended up,49589762,1,1.0,12.825
0,decoder,ended up,49589762,1,1.0,14.4272
0,decoder,ended up,49589762,1,1.0,12.0164
0,decoder,coming up,19257169,1,1.0,11.5385
0,decoder,coming up,19257169,1,1.0,13.162
0,decoder,coming up,19257169,1,1.0,11.8978
0,decoder,coming up,19257169,1,1.0,13.2487
0,decoder,coming up,19257169,1,1.0,14.1059
0,decoder,coming up,19257169,1,1.0,11.156
0,decoder,coming up,19257169,1,1.0,11.7439
0,decoder,coming up,19257169,1,1.0,12.988
0,decoder,coming up,19257169,1,1.0,12.3129
0,decoder,coming up,19257169,1,1.0,11.6308
0,decoder,coming up,19257169,1,1.0,12.7851
0,decoder,coming up,19257169,1,1.0,12.513
0,decoder,coming up,19257169,1,1.0,11.4935
0,decoder,coming up,19257169,1,1.0,10.8166
0,decoder,coming up,19257169,1,1.0,12.2823
0,decoder,coming up,19257169,1,1.0,11.1348
0,decoder,coming up,19257169,1,1.0,12.1262
0,decoder,coming up,19257169,1,1.0,14.3071
0,decoder,coming up,19257169,1,1.0,11.2594
0,decoder,coming up,19257169,1,1.0,14.3713
0,decoder,grew up,29647067,1,1.0,13.5809
0,decoder,grew up,29647067,1,1.0,13.1667
0,decoder,grew up,29647067,1,1.0,12.1624
0,decoder,grew up,29647067,1,1.0,11.5046
0,decoder,grew up,29647067,1,1.0,12.6636
0,decoder,grew up,29647067,1,1.0,11.2235
0,decoder,grew up,29647067,1,1.0,12.9792
0,decoder,grew up,29647067,1,1.0,14.1211
0,decoder,grew up,29647067,1,1.0,15.6306
