layer,component,verb_up,frequency,classifier_pred,up_probability,logit
10,decoder,come up,46625776,1,1.0,11.3189
10,decoder,come up,46625776,1,1.0,12.4023
10,decoder,come up,46625776,1,1.0,10.4937
10,decoder,come up,46625776,1,0.9695,3.4599
10,decoder,come up,46625776,1,0.9978,6.1086
10,decoder,come up,46625776,1,1.0,11.9552
10,decoder,come up,46625776,1,0.9999,9.8368
10,decoder,come up,46625776,1,0.9999,8.9037
10,decoder,come up,46625776,1,0.9956,5.417
10,decoder,come up,46625776,1,1.0,10.789
10,decoder,come up,46625776,1,1.0,10.4182
10,decoder,come up,46625776,1,0.9998,8.6277
10,decoder,come up,46625776,1,0.9991,7.032
10,decoder,come up,46625776,1,0.9803,3.9076
10,decoder,come up,46625776,1,1.0,14.9072
10,decoder,come up,46625776,1,0.9071,2.2786
10,decoder,come up,46625776,1,0.9997,8.0211
10,decoder,come up,46625776,1,0.9993,7.3292
10,decoder,come up,46625776,1,0.9999,8.9608
10,decoder,come up,46625776,1,0.9995,7.5643
10,decoder,set up,103842740,1,0.9999,9.5194
10,decoder,set up,103842740,1,0.5852,0.344
10,decoder,set up,103842740,1,0.8712,1.9114
10,decoder,set up,103842740,1,0.8047,1.4159
10,decoder,set up,103842740,1,0.9999,9.8417
10,decoder,set up,103842740,1,1.0,11.5778
10,decoder,set up,103842740,1,0.9985,6.4961
10,decoder,set up,103842740,1,1.0,15.6584
10,decoder,set up,103842740,1,1.0,10.5529
10,decoder,set up,103842740,1,0.9999,9.1509
10,decoder,set up,103842740,1,0.962,3.2307
10,decoder,set up,103842740,1,0.8647,1.8545
10,decoder,set up,103842740,1,0.7396,1.044
10,decoder,set up,103842740,1,1.0,12.9497
10,decoder,set up,103842740,1,0.9992,7.1504
10,decoder,set up,103842740,1,0.9994,7.4858
10,decoder,set up,103842740,1,0.9971,5.854
10,decoder,set up,103842740,1,1.0,13.0272
10,decoder,set up,103842740,1,0.992,4.8216
10,decoder,set up,103842740,1,0.9999,8.9861
10,decoder,up,0,1,1.0,14.4022
10,decoder,up,0,1,1.0,12.1062
10,decoder,up,0,1,1.0,12.8405
