layer,component,verb_up,frequency,classifier_pred,up_probability,logit
3,decoder,come up,46625776,1,1.0,11.6181
3,decoder,come up,46625776,1,1.0,10.6837
3,decoder,come up,46625776,1,1.0,13.1889
3,decoder,come up,46625776,1,0.998,6.2091
3,decoder,come up,46625776,1,1.0,11.3778
3,decoder,come up,46625776,1,1.0,11.0323
3,decoder,come up,46625776,1,1.0,14.2729
3,decoder,come up,46625776,1,0.9998,8.5215
3,decoder,come up,46625776,1,0.9999,9.6488
3,decoder,come up,46625776,1,1.0,11.93
3,decoder,come up,46625776,1,0.9999,9.5657
3,decoder,come up,46625776,1,1.0,10.9245
3,decoder,come up,46625776,1,0.9996,7.9061
3,decoder,come up,46625776,1,1.0,11.1685
3,decoder,come up,46625776,1,1.0,10.4879
3,decoder,come up,46625776,1,1.0,10.2583
3,decoder,come up,46625776,1,1.0,11.2585
3,decoder,come up,46625776,1,0.9999,9.873
3,decoder,come up,46625776,1,1.0,10.4378
3,decoder,come up,46625776,1,0.9999,9.2131
3,decoder,set up,103842740,1,1.0,11.9739
3,decoder,set up,103842740,1,1.0,10.2141
3,decoder,set up,103842740,1,0.9996,7.7198
3,decoder,set up,103842740,1,1.0,9.956
3,decoder,set up,103842740,1,1.0,12.4827
3,decoder,set up,103842740,1,1.0,13.3064
3,decoder,set up,103842740,1,1.0,11.2062
3,decoder,set up,103842740,1,1.0,13.6881
3,decoder,set up,103842740,1,1.0,11.0862
3,decoder,set up,103842740,1,1.0,11.2005
3,decoder,set up,103842740,1,1.0,11.942
3,decoder,set up,103842740,1,1.0,11.4457
3,decoder,set up,103842740,1,1.0,10.3541
3,decoder,set up,103842740,1,1.0,12.2374
3,decoder,set up,103842740,1,1.0,12.4324
3,decoder,set up,103842740,1,1.0,10.5304
3,decoder,set up,103842740,1,1.0,11.4395
3,decoder,set up,103842740,1,1.0,11.8172
3,decoder,set up,103842740,1,1.0,13.1443
3,decoder,set up,103842740,1,1.0,10.4788
3,decoder,up,0,1,1.0,13.8581
3,decoder,up,0,1,1.0,11.8065
3,decoder,up,0,1,1.0,12.7688
3,decoder,up,0,1,1.0,13.0484
3,decoder,up,0,1,1.0,13.4792
3,decoder,up,0,1,0.9999,9.2207
3,decoder,up,0,1,1.0,10.3019
3,decoder,up,0,1,1.0,15.2858
3,decoder,up,0,1,0.9998,8.5859
3,decoder,up,0,1,1.0,12.2558
3,decoder,up,0,1,1.0,12.3737
3,decoder,up,0,1,1.0,11.2078
3,decoder,up,0,1,1.0,10.3933
3,decoder,up,0,1,1.0,11.8327
3,decoder,up,0,1,0.9998,8.7407
3,decoder,up,0,1,1.0,10.4788
3,decoder,up,0,1,1.0,12.8834
3,decoder,up,0,1,1.0,11.1875
3,decoder,up,0,1,1.0,11.4373
3,decoder,up,0,1,1.0,11.9156
3,decoder,end up,70924084,1,1.0,13.3498
3,decoder,end up,70924084,1,1.0,13.8872
3,decoder,end up,70924084,1,1.0,13.8107
3,decoder,end up,70924084,1,1.0,11.2231
3,decoder,end up,70924084,1,1.0,13.1881
3,decoder,end up,70924084,1,1.0,12.6328
3,decoder,end up,70924084,1,1.0,10.552
3,decoder,end up,70924084,1,1.0,10.3523
3,decoder,end up,70924084,1,1.0,12.6855
3,decoder,end up,70924084,1,1.0,13.4452
3,decoder,end up,70924084,1,0.9999,9.5962
3,decoder,end up,70924084,1,1.0,12.0412
3,decoder,end up,70924084,1,0.9998,8.6907
3,decoder,end up,70924084,1,1.0,13.2317
3,decoder,end up,70924084,1,1.0,13.9216
3,decoder,end up,70924084,1,1.0,12.0083
3,decoder,end up,70924084,1,1.0,13.9987
3,decoder,end up,70924084,1,0.9999,9.3476
3,decoder,end up,70924084,1,1.0,11.8994
3,decoder,end up,70924084,1,1.0,13.919
3,decoder,came up,23263138,1,1.0,12.3845
3,decoder,came up,23263138,1,1.0,10.759
3,decoder,came up,23263138,1,1.0,12.896
3,decoder,came up,23263138,1,1.0,10.3305
3,decoder,came up,23263138,1,0.9999,9.7871
3,decoder,came up,23263138,1,0.9998,8.5266
3,decoder,came up,23263138,1,1.0,11.0054
3,decoder,came up,23263138,1,1.0,11.6815
3,decoder,came up,23263138,1,1.0,10.5473
3,decoder,came up,23263138,1,1.0,12.0175
3,decoder,came up,23263138,1,0.9999,9.0902
3,decoder,came up,23263138,1,1.0,10.2778
3,decoder,came up,23263138,1,1.0,11.1995
3,decoder,came up,23263138,1,1.0,9.93
3,decoder,came up,23263138,1,0.9999,9.3864
3,decoder,came up,23263138,1,1.0,10.17
3,decoder,came up,23263138,1,1.0,10.9459
3,decoder,came up,23263138,1,1.0,10.2706
3,decoder,came up,23263138,1,1.0,11.007
3,decoder,came up,23263138,1,1.0,10.9099
3,decoder,ended up,49589762,1,1.0,12.8712
3,decoder,ended up,49589762,1,1.0,14.8317
3,decoder,ended up,49589762,1,1.0,11.1011
3,decoder,ended up,49589762,1,1.0,13.4705
3,decoder,ended up,49589762,1,1.0,10.4659
3,decoder,ended up,49589762,1,1.0,13.2813
3,decoder,ended up,49589762,1,1.0,11.1894
3,decoder,ended up,49589762,1,1.0,10.6998
3,decoder,ended up,49589762,1,1.0,12.7021
3,decoder,ended up,49589762,1,1.0,11.7127
3,decoder,ended up,49589762,1,1.0,13.9696
3,decoder,ended up,49589762,1,1.0,13.4835
3,decoder,ended up,49589762,1,1.0,9.9311
3,decoder,ended up,49589762,1,1.0,11.8141
3,decoder,ended up,49589762,1,1.0,12.4498
3,decoder,ended up,49589762,1,1.0,11.7186
3,decoder,ended up,49589762,1,1.0,10.7678
3,decoder,ended up,49589762,1,1.0,10.3172
3,decoder,ended up,49589762,1,1.0,14.8135
3,decoder,ended up,49589762,1,1.0,13.3441
3,decoder,coming up,19257169,1,0.999,6.8872
3,decoder,coming up,19257169,1,0.9997,8.2557
3,decoder,coming up,19257169,1,0.9999,9.635
3,decoder,coming up,19257169,1,0.9999,9.0594
3,decoder,coming up,19257169,1,1.0,12.4961
3,decoder,coming up,19257169,1,0.9999,9.7433
3,decoder,coming up,19257169,1,0.9999,9.7811
3,decoder,coming up,19257169,1,1.0,10.9443
3,decoder,coming up,19257169,1,1.0,10.0426
3,decoder,coming up,19257169,1,0.9981,6.258
3,decoder,coming up,19257169,1,1.0,11.4688
3,decoder,coming up,19257169,1,0.9993,7.2667
3,decoder,coming up,19257169,1,0.9999,9.8255
3,decoder,coming up,19257169,1,1.0,10.2364
3,decoder,coming up,19257169,1,0.9999,9.0684
3,decoder,coming up,19257169,1,0.9997,8.0613
3,decoder,coming up,19257169,1,0.9999,8.8201
3,decoder,coming up,19257169,1,1.0,12.9501
3,decoder,coming up,19257169,1,0.9999,8.8757
3,decoder,coming up,19257169,1,1.0,12.983
3,decoder,grew up,29647067,1,1.0,13.3167
3,decoder,grew up,29647067,1,1.0,11.5378
3,decoder,grew up,29647067,1,1.0,12.19
3,decoder,grew up,29647067,1,0.9999,9.3275
3,decoder,grew up,29647067,1,1.0,12.3757
3,decoder,grew up,29647067,1,0.9998,8.5339
3,decoder,grew up,29647067,1,1.0,11.2043
3,decoder,grew up,29647067,1,1.0,12.8882
3,decoder,grew up,29647067,1,1.0,13.6923
3,decoder,grew up,29647067,1,1.0,11.7536
3,decoder,grew up,29647067,1,1.0,15.0423
3,decoder,grew up,29647067,1,1.0,13.6232
3,decoder,grew up,29647067,1,1.0,11.3513
3,decoder,grew up,29647067,1,1.0,13.8713
3,decoder,grew up,29647067,1,1.0,10.3338
3,decoder,grew up,29647067,1,1.0,11.6611
3,decoder,grew up,29647067,1,1.0,12.3711
3,decoder,grew up,29647067,1,1.0,10.709
3,decoder,grew up,29647067,1,1.0,13.4278
3,decoder,grew up,29647067,1,1.0,10.5884
3,decoder,pick up,47130414,1,1.0,13.2734
3,decoder,pick up,47130414,1,1.0,12.4783
