layer,component,verb_up,frequency,classifier_pred,up_probability,logit
6,decoder,come up,46625776,1,1.0,10.4757
6,decoder,come up,46625776,1,1.0,11.1686
6,decoder,come up,46625776,1,0.9999,9.4859
6,decoder,come up,46625776,1,0.999,6.904
6,decoder,come up,46625776,1,1.0,10.1485
6,decoder,come up,46625776,1,0.9997,8.1113
6,decoder,come up,46625776,1,0.9999,8.8601
6,decoder,come up,46625776,1,0.9974,5.9583
6,decoder,come up,46625776,1,0.996,5.527
6,decoder,come up,46625776,1,1.0,11.0779
6,decoder,come up,46625776,1,0.9992,7.0995
6,decoder,come up,46625776,1,0.9999,9.2741
6,decoder,come up,46625776,1,0.9968,5.7478
6,decoder,come up,46625776,1,0.9998,8.3653
6,decoder,come up,46625776,1,1.0,10.8342
6,decoder,come up,46625776,1,0.9999,9.3216
6,decoder,come up,46625776,1,0.9999,9.2661
6,decoder,come up,46625776,1,0.9997,8.0986
6,decoder,come up,46625776,1,0.9995,7.6659
6,decoder,come up,46625776,1,0.9978,6.1255
6,decoder,set up,103842740,1,0.9996,7.7507
6,decoder,set up,103842740,1,0.9794,3.864
6,decoder,set up,103842740,1,0.9905,4.6487
6,decoder,set up,103842740,1,0.996,5.5112
6,decoder,set up,103842740,1,0.9996,7.819
6,decoder,set up,103842740,1,0.9972,5.8714
6,decoder,set up,103842740,1,0.9861,4.2626
6,decoder,set up,103842740,1,0.9999,9.6116
6,decoder,set up,103842740,1,0.9927,4.9191
6,decoder,set up,103842740,1,0.992,4.8201
6,decoder,set up,103842740,1,0.9885,4.4535
6,decoder,set up,103842740,1,0.9951,5.3107
6,decoder,set up,103842740,1,0.9979,6.1775
6,decoder,set up,103842740,1,0.9998,8.5795
6,decoder,set up,103842740,1,0.9998,8.6769
6,decoder,set up,103842740,1,0.9992,7.1633
6,decoder,set up,103842740,1,0.9982,6.3238
6,decoder,set up,103842740,1,0.9998,8.5494
6,decoder,set up,103842740,1,0.999,6.9268
6,decoder,set up,103842740,1,0.9973,5.9184
6,decoder,up,0,1,0.9999,8.9662
6,decoder,up,0,1,0.9999,8.8351
6,decoder,up,0,1,1.0,10.5338
6,decoder,up,0,1,1.0,10.0004
6,decoder,up,0,1,1.0,11.343
6,decoder,up,0,1,0.9989,6.771
6,decoder,up,0,1,0.9993,7.3034
6,decoder,up,0,1,0.9999,9.8138
6,decoder,up,0,1,0.9989,6.7965
6,decoder,up,0,1,0.9999,9.0726
6,decoder,up,0,1,1.0,10.0553
6,decoder,up,0,1,0.9994,7.3678
6,decoder,up,0,1,1.0,11.7565
6,decoder,up,0,1,1.0,12.443
6,decoder,up,0,1,0.9998,8.329
6,decoder,up,0,1,1.0,11.4402
6,decoder,up,0,1,1.0,11.2505
6,decoder,up,0,1,0.9994,7.4471
6,decoder,up,0,1,0.9999,9.4646
6,decoder,up,0,1,0.9996,7.8676
6,decoder,end up,70924084,1,0.9991,7.009
6,decoder,end up,70924084,1,0.9999,8.9912
6,decoder,end up,70924084,1,0.9996,7.7727
6,decoder,end up,70924084,1,0.9675,3.394
6,decoder,end up,70924084,1,0.9992,7.0999
6,decoder,end up,70924084,1,0.9961,5.5302
6,decoder,end up,70924084,1,0.9925,4.8901
6,decoder,end up,70924084,1,0.975,3.6631
6,decoder,end up,70924084,1,0.9949,5.2673
6,decoder,end up,70924084,1,0.9991,7.0074
6,decoder,end up,70924084,1,0.9908,4.683
6,decoder,end up,70924084,1,0.9899,4.584
6,decoder,end up,70924084,1,0.982,4.0005
6,decoder,end up,70924084,1,0.9979,6.1484
6,decoder,end up,70924084,1,0.9998,8.5988
6,decoder,end up,70924084,1,0.9278,2.5533
6,decoder,end up,70924084,1,0.9951,5.31
6,decoder,end up,70924084,1,0.9788,3.8324
6,decoder,end up,70924084,1,0.9989,6.8378
6,decoder,end up,70924084,1,0.9997,8.165
6,decoder,came up,23263138,1,0.9999,9.268
6,decoder,came up,23263138,1,0.9998,8.548
6,decoder,came up,23263138,1,0.9997,8.2658
6,decoder,came up,23263138,1,0.9996,7.8347
6,decoder,came up,23263138,1,0.9998,8.3933
6,decoder,came up,23263138,1,0.9998,8.589
6,decoder,came up,23263138,1,0.9999,9.7369
6,decoder,came up,23263138,1,0.9999,9.6809
6,decoder,came up,23263138,1,1.0,10.299
6,decoder,came up,23263138,1,1.0,10.1549
6,decoder,came up,23263138,1,0.9997,8.1055
6,decoder,came up,23263138,1,0.9972,5.8713
6,decoder,came up,23263138,1,0.998,6.2283
6,decoder,came up,23263138,1,0.9997,8.1531
6,decoder,came up,23263138,1,0.9925,4.883
6,decoder,came up,23263138,1,0.9998,8.5718
6,decoder,came up,23263138,1,0.9999,9.1955
6,decoder,came up,23263138,1,1.0,10.5041
6,decoder,came up,23263138,1,0.9992,7.1549
6,decoder,came up,23263138,1,0.9997,8.0762
6,decoder,ended up,49589762,1,0.9996,7.7821
6,decoder,ended up,49589762,1,0.9997,8.1879
6,decoder,ended up,49589762,1,0.9647,3.3094
6,decoder,ended up,49589762,1,0.9992,7.1476
6,decoder,ended up,49589762,1,0.9616,3.2212
6,decoder,ended up,49589762,1,0.9996,7.7536
6,decoder,ended up,49589762,1,0.9123,2.3421
6,decoder,ended up,49589762,1,0.9601,3.1797
6,decoder,ended up,49589762,1,0.9725,3.5661
6,decoder,ended up,49589762,1,0.992,4.8209
6,decoder,ended up,49589762,1,0.9998,8.3625
6,decoder,ended up,49589762,1,0.9892,4.5139
6,decoder,ended up,49589762,1,0.9228,2.4805
6,decoder,ended up,49589762,1,0.9981,6.2775
6,decoder,ended up,49589762,1,0.9998,8.2987
6,decoder,ended up,49589762,1,0.9748,3.6556
6,decoder,ended up,49589762,1,0.8805,1.9969
6,decoder,ended up,49589762,1,0.9564,3.0887
6,decoder,ended up,49589762,1,0.9999,8.948
6,decoder,ended up,49589762,1,0.9818,3.9883
6,decoder,coming up,19257169,1,0.9967,5.7148
6,decoder,coming up,19257169,1,0.9985,6.5005
6,decoder,coming up,19257169,1,0.9998,8.426
6,decoder,coming up,19257169,1,0.9999,9.5723
6,decoder,coming up,19257169,1,0.9999,9.4738
6,decoder,coming up,19257169,1,0.9996,7.7915
6,decoder,coming up,19257169,1,0.9999,9.649
6,decoder,coming up,19257169,1,0.9999,9.7626
6,decoder,coming up,19257169,1,0.9981,6.246
6,decoder,coming up,19257169,1,0.9988,6.6867
6,decoder,coming up,19257169,1,1.0,10.9995
6,decoder,coming up,19257169,1,0.998,6.2321
6,decoder,coming up,19257169,1,1.0,11.1812
6,decoder,coming up,19257169,1,0.9999,8.8516
6,decoder,coming up,19257169,1,0.9994,7.4587
6,decoder,coming up,19257169,1,0.9957,5.4422
6,decoder,coming up,19257169,1,0.999,6.8952
6,decoder,coming up,19257169,1,1.0,10.4636
6,decoder,coming up,19257169,1,0.9939,5.0918
6,decoder,coming up,19257169,1,0.9999,9.3709
6,decoder,grew up,29647067,1,0.9975,5.9883
6,decoder,grew up,29647067,1,0.9937,5.0584
6,decoder,grew up,29647067,1,0.9701,3.4795
6,decoder,grew up,29647067,1,0.9908,4.6829
6,decoder,grew up,29647067,1,0.9671,3.3813
6,decoder,grew up,29647067,1,0.9712,3.5174
6,decoder,grew up,29647067,1,0.9998,8.477
6,decoder,grew up,29647067,1,0.9941,5.129
6,decoder,grew up,29647067,1,0.9995,7.6038
6,decoder,grew up,29647067,1,0.9854,4.2135
6,decoder,grew up,29647067,1,0.9984,6.4389
6,decoder,grew up,29647067,1,0.9986,6.5407
6,decoder,grew up,29647067,1,0.9979,6.1867
6,decoder,grew up,29647067,1,0.9988,6.6888
6,decoder,grew up,29647067,1,0.996,5.5065
6,decoder,grew up,29647067,1,0.9873,4.3547
6,decoder,grew up,29647067,1,0.9574,3.1113
6,decoder,grew up,29647067,1,0.9738,3.6161
6,decoder,grew up,29647067,1,0.9929,4.936
6,decoder,grew up,29647067,1,0.9992,7.1168
6,decoder,pick up,47130414,1,0.9998,8.471
6,decoder,pick up,47130414,1,0.9975,5.9953
6,decoder,pick up,47130414,1,0.9967,5.7243
6,decoder,pick up,47130414,1,0.9972,5.8661
6,decoder,pick up,47130414,1,0.9918,4.7993
6,decoder,pick up,47130414,1,0.9859,4.2506
6,decoder,pick up,47130414,1,0.9994,7.3908
6,decoder,pick up,47130414,1,0.9905,4.6433
6,decoder,pick up,47130414,1,0.9897,4.5675
6,decoder,pick up,47130414,1,0.9993,7.2544
6,decoder,pick up,47130414,1,0.9926,4.8955
6,decoder,pick up,47130414,1,0.9981,6.2667
6,decoder,pick up,47130414,1,0.9995,7.525
6,decoder,pick up,47130414,1,0.9996,7.7739
6,decoder,pick up,47130414,1,0.9552,3.0589
6,decoder,pick up,47130414,1,0.9994,7.3486
6,decoder,pick up,47130414,1,0.9945,5.2062
6,decoder,pick up,47130414,1,0.9996,7.8365
6,decoder,pick up,47130414,1,0.9813,3.9616
6,decoder,pick up,47130414,1,0.9981,6.2606
6,decoder,made up,30311015,1,1.0,10.5797
6,decoder,made up,30311015,1,0.9953,5.3488
6,decoder,made up,30311015,1,0.9999,9.8351
6,decoder,made up,30311015,1,0.9995,7.5743
6,decoder,made up,30311015,1,0.9941,5.1196
6,decoder,made up,30311015,1,0.9999,9.3504
6,decoder,made up,30311015,1,1.0,11.9819
6,decoder,made up,30311015,1,0.9979,6.154
6,decoder,made up,30311015,1,0.9998,8.6365
6,decoder,made up,30311015,1,0.9998,8.7914
6,decoder,made up,30311015,1,0.9974,5.9612
6,decoder,made up,30311015,1,0.9782,3.8055
6,decoder,made up,30311015,1,0.992,4.8203
6,decoder,made up,30311015,1,0.9985,6.5312
6,decoder,made up,30311015,1,0.9888,4.4774
6,decoder,made up,30311015,1,0.9997,8.2375
6,decoder,made up,30311015,1,0.9971,5.8379
6,decoder,made up,30311015,1,0.9981,6.2502
6,decoder,made up,30311015,1,0.999,6.8967
6,decoder,made up,30311015,1,0.9844,4.1471
6,decoder,go up,14885945,1,1.0,12.5984
6,decoder,go up,14885945,1,0.9997,8.2779
6,decoder,go up,14885945,1,0.9991,7.0331
6,decoder,go up,14885945,1,0.9999,9.794
6,decoder,go up,14885945,1,0.999,6.8727
6,decoder,go up,14885945,1,1.0,10.2548
6,decoder,go up,14885945,1,0.9981,6.262
6,decoder,go up,14885945,1,0.9999,9.2076
6,decoder,go up,14885945,1,0.9995,7.5518
6,decoder,go up,14885945,1,0.9997,8.2082
6,decoder,go up,14885945,1,1.0,12.1601
6,decoder,go up,14885945,1,0.9998,8.4743
6,decoder,go up,14885945,1,0.9988,6.7508
6,decoder,go up,14885945,1,0.9987,6.6761
6,decoder,go up,14885945,1,1.0,12.3129
6,decoder,go up,14885945,1,1.0,9.9144
6,decoder,go up,14885945,1,0.9998,8.7484
6,decoder,go up,14885945,1,1.0,11.656
6,decoder,go up,14885945,1,1.0,11.615
6,decoder,go up,14885945,1,1.0,11.6936
6,decoder,picked up,35329217,1,0.9977,6.0921
6,decoder,picked up,35329217,1,0.9983,6.3683
6,decoder,picked up,35329217,1,0.9985,6.5197
6,decoder,picked up,35329217,1,0.9997,8.1526
6,decoder,picked up,35329217,1,0.9961,5.5341
6,decoder,picked up,35329217,1,0.9993,7.2822
6,decoder,picked up,35329217,1,0.999,6.8667
6,decoder,picked up,35329217,1,0.9986,6.5518
6,decoder,picked up,35329217,1,0.9962,5.5564
6,decoder,picked up,35329217,1,0.9985,6.4926
6,decoder,picked up,35329217,1,0.9882,4.4314
6,decoder,picked up,35329217,1,0.9983,6.3988
6,decoder,picked up,35329217,1,0.9947,5.2276
6,decoder,picked up,35329217,1,0.997,5.8145
6,decoder,picked up,35329217,1,0.9902,4.6163
6,decoder,picked up,35329217,1,0.9969,5.7876
6,decoder,picked up,35329217,1,0.9917,4.782
6,decoder,picked up,35329217,1,0.9982,6.3252
6,decoder,picked up,35329217,1,0.9975,5.989
6,decoder,picked up,35329217,1,0.9946,5.2168
6,decoder,show up,26201459,1,0.992,4.8204
6,decoder,show up,26201459,1,0.997,5.7961
6,decoder,show up,26201459,1,0.9984,6.4391
6,decoder,show up,26201459,1,0.9998,8.686
6,decoder,show up,26201459,1,0.9999,9.0109
