layer,component,verb_up,frequency,classifier_pred,up_probability,logit
8,decoder,come up,46625776,1,1.0,10.2543
8,decoder,come up,46625776,1,1.0,10.1882
8,decoder,come up,46625776,1,1.0,10.4078
8,decoder,come up,46625776,1,0.9989,6.8426
8,decoder,come up,46625776,1,1.0,12.1894
8,decoder,come up,46625776,1,0.9999,9.1135
8,decoder,come up,46625776,1,1.0,10.2603
8,decoder,come up,46625776,1,0.9979,6.1472
8,decoder,come up,46625776,1,0.9968,5.7503
8,decoder,come up,46625776,1,1.0,13.427
8,decoder,come up,46625776,1,0.9975,5.9862
8,decoder,come up,46625776,1,0.9999,9.1094
8,decoder,come up,46625776,1,0.9961,5.5532
8,decoder,come up,46625776,1,0.9999,8.95
8,decoder,come up,46625776,1,1.0,11.1937
8,decoder,come up,46625776,1,1.0,11.0521
8,decoder,come up,46625776,1,0.9996,7.8349
8,decoder,come up,46625776,1,0.9997,8.0149
8,decoder,come up,46625776,1,0.9998,8.3074
8,decoder,come up,46625776,1,0.9988,6.7082
8,decoder,set up,103842740,1,0.9994,7.5027
8,decoder,set up,103842740,1,0.9426,2.7993
8,decoder,set up,103842740,1,0.9515,2.9763
8,decoder,set up,103842740,1,0.9945,5.1986
8,decoder,set up,103842740,1,0.9998,8.5904
8,decoder,set up,103842740,1,0.9938,5.0766
8,decoder,set up,103842740,1,0.9819,3.9944
8,decoder,set up,103842740,1,0.9999,9.557
8,decoder,set up,103842740,1,0.9927,4.9138
8,decoder,set up,103842740,1,0.9637,3.2796
8,decoder,set up,103842740,1,0.8629,1.8395
8,decoder,set up,103842740,1,0.9451,2.8467
8,decoder,set up,103842740,1,0.9995,7.5601
8,decoder,set up,103842740,1,0.9996,7.7116
8,decoder,set up,103842740,1,0.9832,4.0724
8,decoder,set up,103842740,1,0.9984,6.4522
8,decoder,set up,103842740,1,0.9731,3.5895
8,decoder,set up,103842740,1,0.9998,8.4894
8,decoder,set up,103842740,1,0.999,6.8673
8,decoder,set up,103842740,1,0.9975,6.0021
8,decoder,up,0,1,0.9996,7.8771
8,decoder,up,0,1,0.9991,7.0439
8,decoder,up,0,1,0.9999,9.2735
8,decoder,up,0,1,0.9997,8.1933
8,decoder,up,0,1,1.0,11.7205
8,decoder,up,0,1,0.9963,5.6077
8,decoder,up,0,1,0.9969,5.7776
8,decoder,up,0,1,0.9999,9.1929
8,decoder,up,0,1,0.9977,6.0902
8,decoder,up,0,1,0.9998,8.5184
8,decoder,up,0,1,0.9999,9.5332
8,decoder,up,0,1,0.9975,6.0011
8,decoder,up,0,1,1.0,10.507
8,decoder,up,0,1,1.0,11.3526
8,decoder,up,0,1,0.9984,6.4072
8,decoder,up,0,1,1.0,12.3293
8,decoder,up,0,1,1.0,11.5075
8,decoder,up,0,1,0.9978,6.1346
8,decoder,up,0,1,0.9988,6.7085
8,decoder,up,0,1,0.9995,7.5697
8,decoder,end up,70924084,1,0.999,6.9416
8,decoder,end up,70924084,1,0.9997,8.0031
8,decoder,end up,70924084,1,0.999,6.8866
8,decoder,end up,70924084,1,0.679,0.7494
8,decoder,end up,70924084,1,0.9724,3.5605
8,decoder,end up,70924084,1,0.9418,2.7832
8,decoder,end up,70924084,1,0.9257,2.5223
8,decoder,end up,70924084,1,0.8975,2.1698
8,decoder,end up,70924084,1,0.9914,4.743
8,decoder,end up,70924084,1,0.9976,6.0309
8,decoder,end up,70924084,1,0.9387,2.7281
8,decoder,end up,70924084,1,0.983,4.0569
8,decoder,end up,70924084,1,0.8309,1.5922
8,decoder,end up,70924084,1,0.9401,2.7538
8,decoder,end up,70924084,1,0.9992,7.0885
8,decoder,end up,70924084,0,0.2727,-0.9808
8,decoder,end up,70924084,1,0.6729,0.7213
8,decoder,end up,70924084,1,0.8928,2.1195
8,decoder,end up,70924084,1,0.9885,4.4543
8,decoder,end up,70924084,1,0.9993,7.2407
8,decoder,came up,23263138,1,0.9999,9.686
8,decoder,came up,23263138,1,0.9998,8.7729
8,decoder,came up,23263138,1,0.9999,9.2038
8,decoder,came up,23263138,1,0.9998,8.4608
8,decoder,came up,23263138,1,0.9999,8.8667
8,decoder,came up,23263138,1,0.9997,8.1817
8,decoder,came up,23263138,1,0.9999,9.4394
8,decoder,came up,23263138,1,1.0,10.0217
8,decoder,came up,23263138,1,0.9998,8.6271
8,decoder,came up,23263138,1,0.9998,8.5624
8,decoder,came up,23263138,1,0.9997,8.2094
8,decoder,came up,23263138,1,0.9941,5.1211
8,decoder,came up,23263138,1,0.9946,5.2208
8,decoder,came up,23263138,1,0.9999,8.9075
8,decoder,came up,23263138,1,0.9907,4.6693
8,decoder,came up,23263138,1,0.9997,8.2003
8,decoder,came up,23263138,1,0.9999,9.0025
8,decoder,came up,23263138,1,0.9999,9.3567
8,decoder,came up,23263138,1,1.0,10.8174
8,decoder,came up,23263138,1,0.9987,6.6807
8,decoder,ended up,49589762,1,0.9993,7.3255
8,decoder,ended up,49589762,1,0.9939,5.0863
8,decoder,ended up,49589762,1,0.943,2.8058
8,decoder,ended up,49589762,1,0.9978,6.1114
8,decoder,ended up,49589762,1,0.7383,1.0372
8,decoder,ended up,49589762,1,0.9996,7.7127
8,decoder,ended up,49589762,1,0.5438,0.1755
8,decoder,ended up,49589762,1,0.8078,1.4361
8,decoder,ended up,49589762,1,0.9028,2.2292
8,decoder,ended up,49589762,1,0.946,2.8641
8,decoder,ended up,49589762,1,0.9999,8.8534
8,decoder,ended up,49589762,1,0.8628,1.8391
8,decoder,ended up,49589762,1,0.7072,0.8816
8,decoder,ended up,49589762,1,0.9867,4.3052
8,decoder,ended up,49589762,1,0.9999,8.9404
