layer,component,verb_up,frequency,classifier_pred,up_probability,logit
7,decoder,come up,46625776,1,1.0,10.8804
7,decoder,come up,46625776,1,1.0,11.2414
7,decoder,come up,46625776,1,0.9999,9.5912
7,decoder,come up,46625776,1,0.9987,6.614
7,decoder,come up,46625776,1,1.0,11.3302
7,decoder,come up,46625776,1,0.9998,8.4488
7,decoder,come up,46625776,1,0.9999,8.9815
7,decoder,come up,46625776,1,0.9981,6.2657
7,decoder,come up,46625776,1,0.9974,5.9352
7,decoder,come up,46625776,1,1.0,12.7717
7,decoder,come up,46625776,1,0.9988,6.7169
7,decoder,come up,46625776,1,1.0,10.3109
7,decoder,come up,46625776,1,0.9974,5.9517
7,decoder,come up,46625776,1,0.9997,8.1664
7,decoder,come up,46625776,1,1.0,11.8618
7,decoder,come up,46625776,1,1.0,10.0429
7,decoder,come up,46625776,1,0.9997,8.1444
7,decoder,come up,46625776,1,0.9999,8.9996
7,decoder,come up,46625776,1,0.9995,7.6496
7,decoder,come up,46625776,1,0.9989,6.8493
7,decoder,set up,103842740,1,0.999,6.9126
7,decoder,set up,103842740,1,0.9555,3.0669
7,decoder,set up,103842740,1,0.9791,3.8464
7,decoder,set up,103842740,1,0.9942,5.142
7,decoder,set up,103842740,1,0.9998,8.5013
7,decoder,set up,103842740,1,0.9972,5.8898
7,decoder,set up,103842740,1,0.9876,4.3812
7,decoder,set up,103842740,1,0.9999,9.0138
7,decoder,set up,103842740,1,0.994,5.117
7,decoder,set up,103842740,1,0.9972,5.8721
7,decoder,set up,103842740,1,0.9846,4.1579
7,decoder,set up,103842740,1,0.9966,5.6921
7,decoder,set up,103842740,1,0.9989,6.7681
7,decoder,set up,103842740,1,0.9998,8.5056
7,decoder,set up,103842740,1,0.9996,7.7781
7,decoder,set up,103842740,1,0.9996,7.7316
7,decoder,set up,103842740,1,0.9954,5.3792
7,decoder,set up,103842740,1,0.9998,8.3674
7,decoder,set up,103842740,1,0.9991,6.9882
