layer,component,verb_up,frequency,classifier_pred,up_probability,logit
9,decoder,come up,46625776,1,1.0,10.9841
9,decoder,come up,46625776,1,1.0,11.1021
9,decoder,come up,46625776,1,1.0,10.6988
9,decoder,come up,46625776,1,0.9993,7.2005
9,decoder,come up,46625776,1,1.0,12.8824
9,decoder,come up,46625776,1,0.9999,9.4841
9,decoder,come up,46625776,1,0.9999,9.4649
9,decoder,come up,46625776,1,0.9985,6.4843
9,decoder,come up,46625776,1,0.9953,5.3485
9,decoder,come up,46625776,1,1.0,10.7731
9,decoder,come up,46625776,1,0.9987,6.6561
9,decoder,come up,46625776,1,0.9999,9.2538
9,decoder,come up,46625776,1,0.9968,5.74
9,decoder,come up,46625776,1,0.9995,7.6314
9,decoder,come up,46625776,1,1.0,11.9893
9,decoder,come up,46625776,1,0.9999,9.7853
9,decoder,come up,46625776,1,0.9998,8.6601
9,decoder,come up,46625776,1,0.9997,8.1423
9,decoder,come up,46625776,1,0.9994,7.4721
9,decoder,come up,46625776,1,0.9991,7.0604
9,decoder,set up,103842740,1,0.9957,5.4435
9,decoder,set up,103842740,1,0.7873,1.3087
9,decoder,set up,103842740,1,0.6801,0.7543
9,decoder,set up,103842740,1,0.9701,3.481
9,decoder,set up,103842740,1,0.9976,6.0113
9,decoder,set up,103842740,1,0.9808,3.9348
9,decoder,set up,103842740,1,0.8871,2.0618
9,decoder,set up,103842740,1,0.9999,9.2037
9,decoder,set up,103842740,1,0.9805,3.9163
9,decoder,set up,103842740,1,0.8565,1.7863
9,decoder,set up,103842740,1,0.8179,1.5023
9,decoder,set up,103842740,1,0.5087,0.0348
9,decoder,set up,103842740,1,0.9972,5.87
9,decoder,set up,103842740,1,0.9991,7.0633
9,decoder,set up,103842740,1,0.9894,4.5338
9,decoder,set up,103842740,1,0.9989,6.8427
9,decoder,set up,103842740,1,0.5786,0.3168
9,decoder,set up,103842740,1,0.9998,8.4166
9,decoder,set up,103842740,1,0.9974,5.9687
9,decoder,set up,103842740,1,0.9985,6.4704
9,decoder,up,0,1,0.9972,5.8733
9,decoder,up,0,1,0.9928,4.9266
9,decoder,up,0,1,0.9985,6.504
9,decoder,up,0,1,0.9999,8.808
9,decoder,up,0,1,1.0,13.4933
9,decoder,up,0,1,0.9893,4.5301
9,decoder,up,0,1,0.998,6.2342
9,decoder,up,0,1,0.9969,5.782
9,decoder,up,0,1,0.9982,6.2941
9,decoder,up,0,1,0.9988,6.7365
9,decoder,up,0,1,0.9997,8.1005
9,decoder,up,0,1,0.9628,3.2522
9,decoder,up,0,1,0.9999,9.7748
9,decoder,up,0,1,1.0,9.9512
9,decoder,up,0,1,0.9946,5.2125
9,decoder,up,0,1,1.0,12.2757
9,decoder,up,0,1,1.0,10.9254
9,decoder,up,0,1,0.9936,5.0408
9,decoder,up,0,1,0.9986,6.5423
9,decoder,up,0,1,0.9974,5.9416
9,decoder,end up,70924084,1,0.9986,6.5944
9,decoder,end up,70924084,1,0.9999,9.4148
9,decoder,end up,70924084,1,0.9991,6.9713
9,decoder,end up,70924084,0,0.2935,-0.8783
9,decoder,end up,70924084,1,0.9443,2.8295
9,decoder,end up,70924084,1,0.7711,1.2146
9,decoder,end up,70924084,1,0.9559,3.0766
9,decoder,end up,70924084,1,0.8713,1.9124
9,decoder,end up,70924084,1,0.9926,4.9054
9,decoder,end up,70924084,1,0.9976,6.0318
9,decoder,end up,70924084,1,0.8952,2.1445
9,decoder,end up,70924084,1,0.9982,6.3401
9,decoder,end up,70924084,0,0.4621,-0.1518
9,decoder,end up,70924084,1,0.8543,1.7687
9,decoder,end up,70924084,1,0.9999,8.9302
9,decoder,end up,70924084,1,0.6853,0.7784
9,decoder,end up,70924084,1,0.9689,3.4376
9,decoder,end up,70924084,1,0.8997,2.1938
9,decoder,end up,70924084,1,0.9846,4.1607
9,decoder,end up,70924084,1,0.9967,5.7191
9,decoder,came up,23263138,1,0.9999,9.6291
9,decoder,came up,23263138,1,0.9993,7.2805
9,decoder,came up,23263138,1,0.9999,8.8933
9,decoder,came up,23263138,1,0.9998,8.7571
9,decoder,came up,23263138,1,0.9994,7.4007
9,decoder,came up,23263138,1,0.9993,7.3072
9,decoder,came up,23263138,1,1.0,11.344
9,decoder,came up,23263138,1,0.9999,9.3968
9,decoder,came up,23263138,1,1.0,10.0765
9,decoder,came up,23263138,1,0.9996,7.7949
9,decoder,came up,23263138,1,0.9999,9.1653
9,decoder,came up,23263138,1,0.9952,5.3276
9,decoder,came up,23263138,1,0.9895,4.5482
9,decoder,came up,23263138,1,0.9999,9.565
9,decoder,came up,23263138,1,0.996,5.5133
9,decoder,came up,23263138,1,0.9996,7.8811
9,decoder,came up,23263138,1,0.9999,9.8412
9,decoder,came up,23263138,1,1.0,10.4248
9,decoder,came up,23263138,1,1.0,12.1595
9,decoder,came up,23263138,1,0.9976,6.0442
9,decoder,ended up,49589762,1,0.9998,8.5968
9,decoder,ended up,49589762,1,0.9812,3.9551
9,decoder,ended up,49589762,1,0.8533,1.761
9,decoder,ended up,49589762,1,0.9977,6.0941
9,decoder,ended up,49589762,1,0.6728,0.7207
9,decoder,ended up,49589762,1,0.9992,7.0851
9,decoder,ended up,49589762,1,0.8248,1.5493
9,decoder,ended up,49589762,1,0.904,2.2426
9,decoder,ended up,49589762,1,0.8444,1.6914
9,decoder,ended up,49589762,1,0.8571,1.7916
9,decoder,ended up,49589762,1,0.9994,7.4092
9,decoder,ended up,49589762,1,0.9651,3.3183
9,decoder,ended up,49589762,1,0.9078,2.2866
9,decoder,ended up,49589762,1,0.9552,3.0588
9,decoder,ended up,49589762,1,1.0,10.0991
9,decoder,ended up,49589762,1,0.9559,3.0755
9,decoder,ended up,49589762,1,0.9775,3.7725
9,decoder,ended up,49589762,1,0.9899,4.581
9,decoder,ended up,49589762,1,0.9991,7.0082
9,decoder,ended up,49589762,1,0.9224,2.4753
9,decoder,coming up,19257169,1,0.9932,4.984
9,decoder,coming up,19257169,1,0.9619,3.2279
9,decoder,coming up,19257169,1,0.9993,7.3257
9,decoder,coming up,19257169,1,0.9997,8.2245
9,decoder,coming up,19257169,1,0.9999,8.8169
9,decoder,coming up,19257169,1,0.9958,5.4737
9,decoder,coming up,19257169,1,1.0,9.9562
9,decoder,coming up,19257169,1,1.0,10.4693
9,decoder,coming up,19257169,1,0.9969,5.7621
9,decoder,coming up,19257169,1,0.9679,3.4066
9,decoder,coming up,19257169,1,1.0,11.04
9,decoder,coming up,19257169,1,0.9983,6.386
9,decoder,coming up,19257169,1,1.0,10.8605
9,decoder,coming up,19257169,1,1.0,10.8242
9,decoder,coming up,19257169,1,0.9918,4.7965
9,decoder,coming up,19257169,1,0.9762,3.7155
