layer,component,verb_up,frequency,classifier_pred,up_probability,logit
11,decoder,come up,46625776,1,0.9999,8.951
11,decoder,come up,46625776,1,0.9999,9.1578
11,decoder,come up,46625776,1,1.0,14.2676
11,decoder,come up,46625776,1,0.9069,2.2758
11,decoder,come up,46625776,1,1.0,13.2417
11,decoder,come up,46625776,1,1.0,14.6101
11,decoder,come up,46625776,1,1.0,12.3482
11,decoder,come up,46625776,1,0.9863,4.2764
11,decoder,come up,46625776,1,0.9989,6.8331
11,decoder,come up,46625776,1,0.9999,9.6895
11,decoder,come up,46625776,1,0.9999,9.8844
11,decoder,come up,46625776,1,0.9998,8.7898
11,decoder,come up,46625776,1,0.9658,3.3393
11,decoder,come up,46625776,1,0.9997,8.1425
11,decoder,come up,46625776,1,1.0,16.1458
11,decoder,come up,46625776,1,1.0,11.2499
11,decoder,come up,46625776,1,0.9988,6.7187
11,decoder,come up,46625776,1,0.999,6.9075
11,decoder,come up,46625776,1,0.9991,6.985
11,decoder,come up,46625776,1,0.9969,5.7827
11,decoder,set up,103842740,1,0.9993,7.22
11,decoder,set up,103842740,1,0.7041,0.867
11,decoder,set up,103842740,1,0.6251,0.5114
11,decoder,set up,103842740,1,0.9985,6.5266
11,decoder,set up,103842740,1,1.0,10.2192
11,decoder,set up,103842740,1,0.9953,5.35
11,decoder,set up,103842740,1,0.946,2.8635
11,decoder,set up,103842740,1,1.0,12.3133
11,decoder,set up,103842740,1,0.9987,6.6387
11,decoder,set up,103842740,0,0.4707,-0.1175
11,decoder,set up,103842740,1,0.9288,2.569
11,decoder,set up,103842740,1,0.9628,3.2541
11,decoder,set up,103842740,1,0.9981,6.2888
11,decoder,set up,103842740,1,1.0,14.2955
11,decoder,set up,103842740,1,0.9998,8.3725
11,decoder,set up,103842740,1,0.9607,3.1973
11,decoder,set up,103842740,1,0.5678,0.273
11,decoder,set up,103842740,1,0.9999,9.6823
11,decoder,set up,103842740,1,0.9877,4.3822
11,decoder,set up,103842740,1,0.9995,7.5604
11,decoder,up,0,1,0.994,5.1149
11,decoder,up,0,1,0.99,4.5962
11,decoder,up,0,1,0.9987,6.6767
11,decoder,up,0,1,0.998,6.2354
11,decoder,up,0,1,1.0,15.8691
11,decoder,up,0,1,0.7054,0.8731
11,decoder,up,0,1,0.9998,8.5191
11,decoder,up,0,1,0.9929,4.9406
11,decoder,up,0,1,0.9825,4.0278
11,decoder,up,0,1,0.9999,9.8958
11,decoder,up,0,1,0.9944,5.1844
11,decoder,up,0,0,0.2265,-1.2279
11,decoder,up,0,1,1.0,12.4852
11,decoder,up,0,1,1.0,10.41
11,decoder,up,0,1,0.8433,1.6832
11,decoder,up,0,1,1.0,11.673
11,decoder,up,0,1,1.0,9.9315
11,decoder,up,0,1,0.9722,3.5556
11,decoder,up,0,1,0.997,5.8015
11,decoder,up,0,1,0.9794,3.8606
11,decoder,end up,70924084,1,0.9985,6.5283
11,decoder,end up,70924084,1,1.0,11.5661
11,decoder,end up,70924084,1,1.0,11.8229
11,decoder,end up,70924084,0,0.0284,-3.5326
11,decoder,end up,70924084,1,0.9952,5.3442
11,decoder,end up,70924084,1,0.647,0.6059
11,decoder,end up,70924084,1,0.8806,1.9977
11,decoder,end up,70924084,1,0.9336,2.643
11,decoder,end up,70924084,1,0.952,2.9876
11,decoder,end up,70924084,1,0.9945,5.199
11,decoder,end up,70924084,0,0.0006,-7.3491
11,decoder,end up,70924084,1,0.968,3.4107
11,decoder,end up,70924084,0,0.0007,-7.2304
11,decoder,end up,70924084,0,0.2404,-1.1506
11,decoder,end up,70924084,1,1.0,14.6699
11,decoder,end up,70924084,1,0.9993,7.2865
11,decoder,end up,70924084,1,0.9814,3.9681
11,decoder,end up,70924084,0,0.4831,-0.0676
11,decoder,end up,70924084,0,0.4694,-0.1225
11,decoder,end up,70924084,1,0.9999,9.796
11,decoder,came up,23263138,1,0.9998,8.403
11,decoder,came up,23263138,1,0.9992,7.1498
11,decoder,came up,23263138,1,1.0,14.0247
11,decoder,came up,23263138,1,0.9999,9.5344
11,decoder,came up,23263138,1,0.9998,8.7541
11,decoder,came up,23263138,1,0.9952,5.3249
11,decoder,came up,23263138,1,1.0,15.2252
11,decoder,came up,23263138,1,1.0,12.9352
11,decoder,came up,23263138,1,1.0,13.7264
11,decoder,came up,23263138,1,1.0,12.4609
11,decoder,came up,23263138,1,0.9999,9.4458
11,decoder,came up,23263138,1,0.9379,2.7155
11,decoder,came up,23263138,1,0.9705,3.4926
11,decoder,came up,23263138,1,0.9997,8.21
11,decoder,came up,23263138,1,0.9996,7.7327
11,decoder,came up,23263138,1,1.0,12.7111
11,decoder,came up,23263138,1,0.9998,8.5059
11,decoder,came up,23263138,1,1.0,13.432
11,decoder,came up,23263138,1,1.0,12.7679
11,decoder,came up,23263138,1,0.9998,8.6837
11,decoder,ended up,49589762,1,1.0,10.65
11,decoder,ended up,49589762,1,0.9992,7.0807
11,decoder,ended up,49589762,1,0.913,2.3508
11,decoder,ended up,49589762,1,0.9966,5.6664
11,decoder,ended up,49589762,0,0.2445,-1.1281
11,decoder,ended up,49589762,1,0.9995,7.7052
11,decoder,ended up,49589762,1,0.9478,2.899
11,decoder,ended up,49589762,0,0.4637,-0.1456
11,decoder,ended up,49589762,0,0.2382,-1.1628
11,decoder,ended up,49589762,0,0.1186,-2.0059
11,decoder,ended up,49589762,1,1.0,11.6754
11,decoder,ended up,49589762,1,0.934,2.6496
11,decoder,ended up,49589762,0,0.017,-4.0584
