layer,component,verb_up,frequency,classifier_pred,up_probability,logit
3,decoder,come up,46625776,1,0.9999,9.0919
3,decoder,come up,46625776,1,0.9999,8.8605
3,decoder,come up,46625776,1,0.9999,9.2826
3,decoder,come up,46625776,1,0.9986,6.5499
3,decoder,come up,46625776,1,0.9998,8.6235
3,decoder,come up,46625776,1,0.9999,8.9012
3,decoder,come up,46625776,1,1.0,9.9239
3,decoder,come up,46625776,1,0.9998,8.6019
3,decoder,come up,46625776,1,0.9999,9.3334
3,decoder,come up,46625776,1,0.9999,8.9567
3,decoder,come up,46625776,1,0.9984,6.4582
3,decoder,come up,46625776,1,0.9994,7.4725
3,decoder,come up,46625776,1,0.9998,8.7231
3,decoder,come up,46625776,1,0.9993,7.2004
3,decoder,come up,46625776,1,0.9999,9.3601
3,decoder,come up,46625776,1,0.9997,8.1212
3,decoder,come up,46625776,1,0.9998,8.3036
3,decoder,come up,46625776,1,0.9995,7.506
3,decoder,come up,46625776,1,0.9994,7.4685
3,decoder,come up,46625776,1,0.9991,6.9717
3,decoder,set up,103842740,1,0.9997,8.1455
3,decoder,set up,103842740,1,0.9985,6.4682
3,decoder,set up,103842740,1,0.9993,7.2068
3,decoder,set up,103842740,1,0.9978,6.0967
3,decoder,set up,103842740,1,0.9996,7.8608
3,decoder,set up,103842740,1,0.9995,7.6952
3,decoder,set up,103842740,1,0.9983,6.3749
3,decoder,set up,103842740,1,0.9999,9.3221
3,decoder,set up,103842740,1,0.9996,7.8942
3,decoder,set up,103842740,1,0.9991,6.9997
3,decoder,set up,103842740,1,0.9991,6.9757
3,decoder,set up,103842740,1,0.9992,7.0755
3,decoder,set up,103842740,1,0.9992,7.0975
3,decoder,set up,103842740,1,0.9998,8.3953
3,decoder,set up,103842740,1,0.9998,8.5529
3,decoder,set up,103842740,1,0.9973,5.9053
3,decoder,set up,103842740,1,0.9991,6.9827
3,decoder,set up,103842740,1,0.9998,8.6038
3,decoder,set up,103842740,1,0.9997,8.2756
3,decoder,set up,103842740,1,0.9998,8.6652
3,decoder,up,0,1,0.9998,8.7295
3,decoder,up,0,1,0.9996,7.7485
3,decoder,up,0,1,0.9999,9.6279
3,decoder,up,0,1,1.0,10.8456
3,decoder,up,0,1,1.0,11.2918
3,decoder,up,0,1,0.9991,6.9733
3,decoder,up,0,1,0.9998,8.6576
3,decoder,up,0,1,1.0,11.6586
3,decoder,up,0,1,0.9988,6.7138
3,decoder,up,0,1,0.9999,9.3742
3,decoder,up,0,1,0.9998,8.3393
3,decoder,up,0,1,0.9997,8.2117
3,decoder,up,0,1,1.0,10.9551
3,decoder,up,0,1,0.9999,9.7548
3,decoder,up,0,1,0.9985,6.5073
3,decoder,up,0,1,0.9997,8.2276
3,decoder,up,0,1,1.0,10.0919
3,decoder,up,0,1,0.9998,8.3019
3,decoder,up,0,1,0.9997,7.9998
3,decoder,up,0,1,0.9994,7.3413
3,decoder,end up,70924084,1,1.0,10.6199
3,decoder,end up,70924084,1,1.0,10.6084
3,decoder,end up,70924084,1,1.0,10.4998
3,decoder,end up,70924084,1,0.9997,8.1859
3,decoder,end up,70924084,1,0.9999,9.0605
3,decoder,end up,70924084,1,0.9999,8.983
3,decoder,end up,70924084,1,0.9995,7.5378
3,decoder,end up,70924084,1,0.9995,7.5972
3,decoder,end up,70924084,1,0.9998,8.6507
3,decoder,end up,70924084,1,0.9998,8.7246
3,decoder,end up,70924084,1,0.9998,8.6847
3,decoder,end up,70924084,1,0.9998,8.4751
3,decoder,end up,70924084,1,0.9996,7.8049
3,decoder,end up,70924084,1,0.9999,9.2488
3,decoder,end up,70924084,1,1.0,10.17
3,decoder,end up,70924084,1,0.9998,8.2985
3,decoder,end up,70924084,1,0.9998,8.5942
3,decoder,end up,70924084,1,0.9997,8.0154
3,decoder,end up,70924084,1,0.9999,9.3047
3,decoder,end up,70924084,1,1.0,10.1588
3,decoder,came up,23263138,1,0.9998,8.6087
3,decoder,came up,23263138,1,0.9995,7.6396
3,decoder,came up,23263138,1,0.9999,8.9873
3,decoder,came up,23263138,1,0.9993,7.3086
3,decoder,came up,23263138,1,0.9995,7.6169
3,decoder,came up,23263138,1,0.9996,7.8488
3,decoder,came up,23263138,1,0.9998,8.3872
3,decoder,came up,23263138,1,0.9999,9.1162
3,decoder,came up,23263138,1,0.9999,9.0219
3,decoder,came up,23263138,1,0.9999,9.1311
3,decoder,came up,23263138,1,0.9994,7.36
3,decoder,came up,23263138,1,0.9993,7.335
3,decoder,came up,23263138,1,0.9992,7.1091
3,decoder,came up,23263138,1,0.9996,7.7496
3,decoder,came up,23263138,1,0.9982,6.2935
3,decoder,came up,23263138,1,0.9999,9.2354
3,decoder,came up,23263138,1,0.9996,7.7439
3,decoder,came up,23263138,1,0.9998,8.7113
3,decoder,came up,23263138,1,0.9998,8.6541
3,decoder,came up,23263138,1,0.9988,6.7443
3,decoder,ended up,49589762,1,0.9999,9.0099
3,decoder,ended up,49589762,1,0.9999,9.6629
3,decoder,ended up,49589762,1,0.9982,6.3148
3,decoder,ended up,49589762,1,0.9999,9.4803
3,decoder,ended up,49589762,1,0.9997,8.0915
3,decoder,ended up,49589762,1,1.0,10.5935
3,decoder,ended up,49589762,1,0.9996,7.7058
3,decoder,ended up,49589762,1,0.9998,8.557
3,decoder,ended up,49589762,1,0.9999,8.934
3,decoder,ended up,49589762,1,0.9992,7.0894
3,decoder,ended up,49589762,1,0.9999,9.4065
3,decoder,ended up,49589762,1,0.9999,9.2109
3,decoder,ended up,49589762,1,0.9989,6.8536
3,decoder,ended up,49589762,1,0.9996,7.8735
3,decoder,ended up,49589762,1,1.0,9.9215
3,decoder,ended up,49589762,1,0.9998,8.5114
3,decoder,ended up,49589762,1,0.9994,7.3875
3,decoder,ended up,49589762,1,0.9996,7.7538
3,decoder,ended up,49589762,1,1.0,10.2266
3,decoder,ended up,49589762,1,0.9998,8.407
3,decoder,coming up,19257169,1,0.9998,8.3574
3,decoder,coming up,19257169,1,0.9986,6.5855
