layer,component,verb_up,frequency,classifier_pred,up_probability,logit
9,encoder,come up,46625776,1,1.0,10.5024
9,encoder,come up,46625776,1,1.0,11.0543
9,encoder,come up,46625776,1,1.0,10.8764
9,encoder,come up,46625776,1,0.9999,8.8277
9,encoder,come up,46625776,1,0.9911,4.7073
9,encoder,come up,46625776,1,1.0,10.2854
9,encoder,come up,46625776,1,0.7688,1.2017
9,encoder,come up,46625776,1,0.9984,6.4536
9,encoder,come up,46625776,1,1.0,11.3035
9,encoder,come up,46625776,1,0.995,5.2922
9,encoder,come up,46625776,1,1.0,13.4445
9,encoder,come up,46625776,1,1.0,10.8029
9,encoder,come up,46625776,1,0.9984,6.4409
9,encoder,come up,46625776,1,1.0,12.2867
9,encoder,come up,46625776,1,0.9997,8.2918
9,encoder,come up,46625776,1,0.9998,8.7141
9,encoder,come up,46625776,1,0.9997,8.1047
9,encoder,come up,46625776,1,1.0,12.8199
9,encoder,come up,46625776,1,0.9999,9.3582
9,encoder,come up,46625776,1,1.0,12.6042
9,encoder,set up,103842740,1,1.0,13.773
9,encoder,set up,103842740,1,1.0,14.9242
9,encoder,set up,103842740,1,1.0,15.878
9,encoder,set up,103842740,1,1.0,12.3256
9,encoder,set up,103842740,1,1.0,12.7623
9,encoder,set up,103842740,1,1.0,10.1955
9,encoder,set up,103842740,1,1.0,13.0734
9,encoder,set up,103842740,1,0.9999,9.6262
9,encoder,set up,103842740,1,1.0,12.838
9,encoder,set up,103842740,1,1.0,15.27
9,encoder,set up,103842740,1,0.9999,9.4172
9,encoder,set up,103842740,1,1.0,13.8419
9,encoder,set up,103842740,1,1.0,10.8513
9,encoder,set up,103842740,1,0.8188,1.5082
9,encoder,set up,103842740,1,0.9999,9.7653
9,encoder,set up,103842740,1,1.0,12.9894
9,encoder,set up,103842740,1,1.0,16.1941
9,encoder,set up,103842740,1,1.0,12.1765
9,encoder,set up,103842740,1,0.9999,8.9926
9,encoder,set up,103842740,1,1.0,10.3832
9,encoder,up,0,1,0.994,5.1039
9,encoder,up,0,1,1.0,12.1229
9,encoder,up,0,1,1.0,13.4354
9,encoder,up,0,1,1.0,10.6758
9,encoder,up,0,1,1.0,9.9819
9,encoder,up,0,1,0.9999,9.8693
9,encoder,up,0,1,0.9789,3.836
9,encoder,up,0,1,0.9973,5.8965
9,encoder,up,0,1,1.0,12.3782
9,encoder,up,0,1,1.0,15.0328
9,encoder,up,0,1,0.9998,8.6418
9,encoder,up,0,1,0.9999,9.0365
9,encoder,up,0,1,1.0,16.5112
9,encoder,up,0,1,0.9997,8.0223
9,encoder,up,0,1,1.0,11.7898
9,encoder,up,0,1,0.9998,8.5489
9,encoder,up,0,1,1.0,13.6253
9,encoder,up,0,1,0.9984,6.4282
9,encoder,up,0,1,1.0,11.0135
9,encoder,up,0,1,1.0,13.6832
9,encoder,end up,70924084,1,0.504,0.0161
9,encoder,end up,70924084,1,1.0,10.3479
9,encoder,end up,70924084,1,0.9969,5.7775
9,encoder,end up,70924084,1,1.0,12.7348
9,encoder,end up,70924084,1,0.9999,9.4105
9,encoder,end up,70924084,1,1.0,10.212
9,encoder,end up,70924084,1,1.0,9.9536
9,encoder,end up,70924084,1,1.0,14.8409
9,encoder,end up,70924084,1,1.0,13.6112
9,encoder,end up,70924084,1,1.0,10.342
9,encoder,end up,70924084,1,1.0,10.4828
9,encoder,end up,70924084,1,1.0,10.3095
9,encoder,end up,70924084,1,0.9999,9.5809
9,encoder,end up,70924084,1,0.9994,7.4462
9,encoder,end up,70924084,1,0.9997,7.9816
9,encoder,end up,70924084,1,1.0,10.8446
9,encoder,end up,70924084,1,1.0,10.545
9,encoder,end up,70924084,1,1.0,10.4614
9,encoder,end up,70924084,1,0.9966,5.6877
9,encoder,end up,70924084,1,0.9969,5.7788
9,encoder,came up,23263138,1,0.9994,7.4763
9,encoder,came up,23263138,1,1.0,11.3786
9,encoder,came up,23263138,1,0.9987,6.6123
9,encoder,came up,23263138,1,1.0,13.5373
9,encoder,came up,23263138,1,1.0,11.436
9,encoder,came up,23263138,1,1.0,12.5495
9,encoder,came up,23263138,1,1.0,10.6498
9,encoder,came up,23263138,1,1.0,12.0263
9,encoder,came up,23263138,1,1.0,10.8993
9,encoder,came up,23263138,1,1.0,10.4783
9,encoder,came up,23263138,1,1.0,13.3169
9,encoder,came up,23263138,1,1.0,11.2718
9,encoder,came up,23263138,1,1.0,11.7251
9,encoder,came up,23263138,0,0.0,-13.219
9,encoder,came up,23263138,1,1.0,13.0528
9,encoder,came up,23263138,1,1.0,10.233
9,encoder,came up,23263138,1,1.0,9.923
9,encoder,came up,23263138,1,1.0,10.8761
9,encoder,came up,23263138,1,1.0,13.88
9,encoder,came up,23263138,1,1.0,12.5503
9,encoder,ended up,49589762,1,1.0,12.0212
9,encoder,ended up,49589762,1,1.0,12.9715
9,encoder,ended up,49589762,1,1.0,14.1138
9,encoder,ended up,49589762,1,1.0,11.1716
9,encoder,ended up,49589762,1,1.0,17.658
9,encoder,ended up,49589762,1,1.0,10.5984
9,encoder,ended up,49589762,1,0.9998,8.4152
9,encoder,ended up,49589762,1,0.9492,2.9279
9,encoder,ended up,49589762,1,1.0,13.5591
9,encoder,ended up,49589762,1,1.0,9.9098
9,encoder,ended up,49589762,1,1.0,11.8434
9,encoder,ended up,49589762,1,1.0,10.7163
9,encoder,ended up,49589762,1,1.0,15.9155
9,encoder,ended up,49589762,1,1.0,10.0982
9,encoder,ended up,49589762,1,0.9999,9.1919
9,encoder,ended up,49589762,1,1.0,14.4151
9,encoder,ended up,49589762,1,1.0,13.7148
9,encoder,ended up,49589762,1,0.5096,0.0384
9,encoder,ended up,49589762,1,0.9999,9.4326
9,encoder,ended up,49589762,1,1.0,13.7095
9,encoder,coming up,19257169,1,1.0,9.9347
9,encoder,coming up,19257169,1,1.0,12.6657
9,encoder,coming up,19257169,1,0.9999,9.2911
9,encoder,coming up,19257169,1,1.0,10.9107
9,encoder,coming up,19257169,1,1.0,11.7193
9,encoder,coming up,19257169,1,0.9999,9.6646
9,encoder,coming up,19257169,1,0.9999,9.6083
9,encoder,coming up,19257169,1,0.9999,9.7625
9,encoder,coming up,19257169,1,1.0,10.85
9,encoder,coming up,19257169,1,1.0,11.6464
9,encoder,coming up,19257169,1,0.9998,8.5157
9,encoder,coming up,19257169,1,1.0,9.9758
9,encoder,coming up,19257169,1,0.9999,9.0827
9,encoder,coming up,19257169,1,1.0,10.1518
9,encoder,coming up,19257169,1,1.0,9.9551
9,encoder,coming up,19257169,1,1.0,10.4607
9,encoder,coming up,19257169,1,1.0,13.7726
9,encoder,coming up,19257169,1,1.0,11.0589
9,encoder,coming up,19257169,1,1.0,10.4573
9,encoder,coming up,19257169,1,0.9989,6.8408
9,encoder,grew up,29647067,0,0.0321,-3.4067
9,encoder,grew up,29647067,1,0.9973,5.9179
9,encoder,grew up,29647067,1,0.9953,5.3536
9,encoder,grew up,29647067,1,0.9986,6.5991
9,encoder,grew up,29647067,1,1.0,14.3443
9,encoder,grew up,29647067,1,1.0,15.2022
9,encoder,grew up,29647067,1,1.0,13.5947
9,encoder,grew up,29647067,1,1.0,10.1016
9,encoder,grew up,29647067,1,0.999,6.9148
9,encoder,grew up,29647067,1,0.9998,8.7731
9,encoder,grew up,29647067,1,0.9991,7.0544
9,encoder,grew up,29647067,1,0.9999,9.4045
9,encoder,grew up,29647067,1,1.0,13.1076
9,encoder,grew up,29647067,1,0.9999,9.794
9,encoder,grew up,29647067,1,1.0,11.0578
9,encoder,grew up,29647067,1,1.0,12.4994
9,encoder,grew up,29647067,1,0.9997,8.2159
9,encoder,grew up,29647067,1,1.0,17.2659
9,encoder,grew up,29647067,1,0.9763,3.7164
9,encoder,grew up,29647067,1,1.0,10.4575
9,encoder,pick up,47130414,1,0.7616,1.1617
9,encoder,pick up,47130414,1,1.0,11.796
9,encoder,pick up,47130414,1,1.0,10.4217
9,encoder,pick up,47130414,1,1.0,12.2786
9,encoder,pick up,47130414,1,1.0,13.5992
9,encoder,pick up,47130414,1,1.0,10.9918
9,encoder,pick up,47130414,1,1.0,13.5612
9,encoder,pick up,47130414,1,1.0,14.6125
9,encoder,pick up,47130414,1,1.0,12.9043
9,encoder,pick up,47130414,1,0.9989,6.8143
9,encoder,pick up,47130414,1,0.9999,8.9276
9,encoder,pick up,47130414,1,0.9998,8.3933
9,encoder,pick up,47130414,1,1.0,11.2168
9,encoder,pick up,47130414,1,0.9999,9.2794
9,encoder,pick up,47130414,1,0.9973,5.9124
9,encoder,pick up,47130414,1,0.9984,6.4067
9,encoder,pick up,47130414,1,0.9997,8.2418
9,encoder,pick up,47130414,1,1.0,11.8178
