layer,component,verb_up,frequency,classifier_pred,up_probability,logit
4,encoder,come up,46625776,1,1.0,11.4951
4,encoder,come up,46625776,1,0.9318,2.6151
4,encoder,come up,46625776,1,0.9998,8.3133
4,encoder,come up,46625776,1,1.0,13.5259
4,encoder,come up,46625776,0,0.1777,-1.5319
4,encoder,come up,46625776,1,0.9998,8.3551
4,encoder,come up,46625776,0,0.1803,-1.514
4,encoder,come up,46625776,1,0.9995,7.5062
4,encoder,come up,46625776,1,1.0,9.9708
4,encoder,come up,46625776,1,0.8937,2.1288
4,encoder,come up,46625776,1,1.0,11.413
4,encoder,come up,46625776,1,0.9964,5.6357
4,encoder,come up,46625776,1,0.9992,7.1874
4,encoder,come up,46625776,1,0.9996,7.8245
4,encoder,come up,46625776,1,0.9842,4.1349
4,encoder,come up,46625776,1,0.9927,4.9075
4,encoder,come up,46625776,1,1.0,11.4979
4,encoder,come up,46625776,1,1.0,10.9658
4,encoder,come up,46625776,1,0.9978,6.1291
4,encoder,come up,46625776,1,0.9599,3.1753
4,encoder,set up,103842740,1,1.0,13.986
4,encoder,set up,103842740,1,1.0,13.0765
4,encoder,set up,103842740,1,1.0,15.7759
4,encoder,set up,103842740,1,1.0,15.6804
4,encoder,set up,103842740,1,0.9998,8.4285
4,encoder,set up,103842740,1,0.9974,5.9681
4,encoder,set up,103842740,1,1.0,12.8209
4,encoder,set up,103842740,1,0.9995,7.5344
4,encoder,set up,103842740,1,1.0,14.9602
4,encoder,set up,103842740,1,1.0,15.5361
4,encoder,set up,103842740,1,1.0,12.5894
4,encoder,set up,103842740,1,0.9999,8.9856
4,encoder,set up,103842740,1,1.0,10.8284
4,encoder,set up,103842740,0,0.0332,-3.3714
4,encoder,set up,103842740,1,0.9999,8.8261
4,encoder,set up,103842740,1,1.0,13.0377
4,encoder,set up,103842740,1,1.0,12.4022
4,encoder,set up,103842740,1,1.0,13.0941
4,encoder,set up,103842740,1,0.9983,6.3487
4,encoder,set up,103842740,1,0.9999,8.9858
4,encoder,up,0,1,0.9411,2.7706
4,encoder,up,0,1,1.0,11.7691
4,encoder,up,0,1,1.0,12.7924
4,encoder,up,0,1,0.9999,9.1156
4,encoder,up,0,1,0.9972,5.8716
4,encoder,up,0,1,1.0,10.5932
4,encoder,up,0,1,0.9469,2.8812
4,encoder,up,0,1,0.9997,7.9813
4,encoder,up,0,1,0.999,6.9311
4,encoder,up,0,1,1.0,10.883
4,encoder,up,0,1,0.9898,4.5765
4,encoder,up,0,1,0.9991,6.9609
4,encoder,up,0,1,1.0,14.8881
4,encoder,up,0,1,1.0,11.4433
4,encoder,up,0,1,1.0,13.2178
4,encoder,up,0,1,1.0,11.576
4,encoder,up,0,1,0.9953,5.3636
4,encoder,up,0,1,0.9987,6.675
4,encoder,up,0,1,1.0,10.5587
4,encoder,up,0,1,1.0,18.9891
4,encoder,end up,70924084,1,0.7116,0.9032
4,encoder,end up,70924084,1,0.9714,3.5267
4,encoder,end up,70924084,1,0.9999,8.945
4,encoder,end up,70924084,1,0.9999,9.2464
4,encoder,end up,70924084,1,0.9987,6.6742
4,encoder,end up,70924084,1,0.9999,9.1384
4,encoder,end up,70924084,1,1.0,10.8054
4,encoder,end up,70924084,1,1.0,16.2952
4,encoder,end up,70924084,1,1.0,15.8178
4,encoder,end up,70924084,1,0.9984,6.4374
4,encoder,end up,70924084,1,1.0,14.07
4,encoder,end up,70924084,1,0.9818,3.9899
4,encoder,end up,70924084,1,0.9773,3.7641
4,encoder,end up,70924084,1,1.0,10.3073
4,encoder,end up,70924084,1,0.987,4.3307
4,encoder,end up,70924084,1,1.0,12.3839
4,encoder,end up,70924084,1,0.8825,2.0159
4,encoder,end up,70924084,1,0.9999,9.4469
4,encoder,end up,70924084,1,0.9996,7.8098
4,encoder,end up,70924084,1,0.8038,1.41
4,encoder,came up,23263138,1,0.9976,6.0093
4,encoder,came up,23263138,1,1.0,14.104
4,encoder,came up,23263138,1,0.9975,5.9858
4,encoder,came up,23263138,1,0.9998,8.3189
4,encoder,came up,23263138,1,0.9998,8.5844
4,encoder,came up,23263138,1,1.0,11.4886
4,encoder,came up,23263138,1,1.0,12.6245
4,encoder,came up,23263138,1,1.0,10.0605
4,encoder,came up,23263138,1,1.0,18.1729
4,encoder,came up,23263138,1,0.9863,4.2759
4,encoder,came up,23263138,1,0.9999,8.8585
4,encoder,came up,23263138,1,1.0,12.6968
4,encoder,came up,23263138,1,0.993,4.96
4,encoder,came up,23263138,0,0.0088,-4.7193
4,encoder,came up,23263138,1,0.9945,5.1903
4,encoder,came up,23263138,1,0.9985,6.4842
4,encoder,came up,23263138,1,0.9969,5.7799
4,encoder,came up,23263138,1,1.0,12.523
4,encoder,came up,23263138,1,1.0,10.7513
4,encoder,came up,23263138,1,0.9525,2.9974
4,encoder,ended up,49589762,1,1.0,19.4262
4,encoder,ended up,49589762,1,1.0,10.0545
4,encoder,ended up,49589762,1,1.0,13.4049
4,encoder,ended up,49589762,1,1.0,12.4743
4,encoder,ended up,49589762,1,1.0,12.2329
4,encoder,ended up,49589762,1,0.9865,4.2885
4,encoder,ended up,49589762,1,0.8743,1.9393
4,encoder,ended up,49589762,1,0.9743,3.6348
4,encoder,ended up,49589762,1,0.9997,8.0353
4,encoder,ended up,49589762,1,1.0,13.0867
4,encoder,ended up,49589762,1,1.0,10.7096
4,encoder,ended up,49589762,1,0.936,2.6828
4,encoder,ended up,49589762,1,1.0,12.9959
4,encoder,ended up,49589762,1,1.0,10.3295
4,encoder,ended up,49589762,1,1.0,13.9718
4,encoder,ended up,49589762,1,0.9993,7.1996
4,encoder,ended up,49589762,1,0.9996,7.8479
4,encoder,ended up,49589762,0,0.0116,-4.4434
4,encoder,ended up,49589762,1,0.9985,6.4747
4,encoder,ended up,49589762,1,0.9996,7.7114
4,encoder,coming up,19257169,1,1.0,11.3268
4,encoder,coming up,19257169,1,0.9911,4.7152
4,encoder,coming up,19257169,1,0.9985,6.5092
