layer,component,verb_up,frequency,classifier_pred,up_probability,logit
0,encoder,come up,46625776,1,1.0,19.0919
0,encoder,come up,46625776,1,0.9994,7.4677
0,encoder,come up,46625776,1,1.0,15.0592
0,encoder,come up,46625776,1,1.0,13.64
0,encoder,come up,46625776,0,0.0292,-3.5039
0,encoder,come up,46625776,1,0.9978,6.1064
0,encoder,come up,46625776,0,0.0002,-8.6757
0,encoder,come up,46625776,1,1.0,12.1638
0,encoder,come up,46625776,1,1.0,21.6314
0,encoder,come up,46625776,0,0.0908,-2.304
0,encoder,come up,46625776,1,1.0,15.821
0,encoder,come up,46625776,1,0.9346,2.6594
0,encoder,come up,46625776,1,0.9987,6.6284
0,encoder,come up,46625776,1,1.0,11.4313
0,encoder,come up,46625776,1,0.9818,3.9876
0,encoder,come up,46625776,1,0.834,1.614
0,encoder,come up,46625776,1,0.9995,7.6747
0,encoder,come up,46625776,1,0.996,5.5252
0,encoder,come up,46625776,1,0.9999,9.5511
0,encoder,come up,46625776,1,0.8996,2.1933
0,encoder,set up,103842740,1,1.0,15.2405
0,encoder,set up,103842740,1,0.9999,9.7051
0,encoder,set up,103842740,1,1.0,13.1943
0,encoder,set up,103842740,1,1.0,18.3392
0,encoder,set up,103842740,1,1.0,13.247
0,encoder,set up,103842740,1,1.0,14.7899
0,encoder,set up,103842740,1,1.0,15.2576
0,encoder,set up,103842740,1,1.0,15.6698
0,encoder,set up,103842740,1,0.9999,9.844
0,encoder,set up,103842740,1,1.0,13.803
0,encoder,set up,103842740,1,0.9997,8.0404
0,encoder,set up,103842740,1,0.9992,7.1755
0,encoder,set up,103842740,1,1.0,14.6436
0,encoder,set up,103842740,0,0.0948,-2.2569
0,encoder,set up,103842740,1,0.9998,8.3351
0,encoder,set up,103842740,1,0.9995,7.5986
0,encoder,set up,103842740,1,1.0,14.2227
0,encoder,set up,103842740,1,1.0,14.9989
0,encoder,set up,103842740,1,0.9789,3.8373
0,encoder,set up,103842740,1,0.9999,8.8454
0,encoder,up,0,1,0.9199,2.441
0,encoder,up,0,1,1.0,9.9964
0,encoder,up,0,1,1.0,15.5421
0,encoder,up,0,1,1.0,10.5744
0,encoder,up,0,1,0.9993,7.334
0,encoder,up,0,1,1.0,10.5209
0,encoder,up,0,0,0.129,-1.9099
0,encoder,up,0,1,1.0,13.4805
0,encoder,up,0,1,1.0,11.2016
0,encoder,up,0,1,1.0,15.9898
0,encoder,up,0,0,0.0022,-6.1393
0,encoder,up,0,1,0.9986,6.5958
0,encoder,up,0,1,1.0,17.1359
0,encoder,up,0,1,0.9999,9.6635
0,encoder,up,0,1,1.0,11.3879
0,encoder,up,0,1,1.0,15.7227
0,encoder,up,0,1,0.9997,8.0451
0,encoder,up,0,1,0.9897,4.5647
0,encoder,up,0,1,1.0,11.7057
0,encoder,up,0,1,1.0,14.9588
0,encoder,end up,70924084,1,0.9261,2.5278
0,encoder,end up,70924084,1,0.9853,4.2046
0,encoder,end up,70924084,1,1.0,14.8815
0,encoder,end up,70924084,1,0.9969,5.7749
0,encoder,end up,70924084,1,0.9989,6.8333
0,encoder,end up,70924084,1,0.9923,4.8649
0,encoder,end up,70924084,1,1.0,13.1022
0,encoder,end up,70924084,1,1.0,19.5261
0,encoder,end up,70924084,1,1.0,14.2457
0,encoder,end up,70924084,1,1.0,14.3895
0,encoder,end up,70924084,1,1.0,17.3836
0,encoder,end up,70924084,1,0.9983,6.3663
0,encoder,end up,70924084,1,1.0,11.9727
0,encoder,end up,70924084,1,1.0,12.4793
0,encoder,end up,70924084,1,1.0,15.1297
