layer,component,verb_up,frequency,classifier_pred,up_probability,logit
1,encoder,come up,46625776,1,1.0,16.8587
1,encoder,come up,46625776,1,0.7501,1.0991
1,encoder,come up,46625776,1,1.0,12.7951
1,encoder,come up,46625776,1,1.0,12.6821
1,encoder,come up,46625776,0,0.0017,-6.3923
1,encoder,come up,46625776,1,0.9983,6.3924
1,encoder,come up,46625776,0,0.0,-10.2414
1,encoder,come up,46625776,1,0.9999,9.2891
1,encoder,come up,46625776,1,1.0,14.496
1,encoder,come up,46625776,0,0.1118,-2.0723
1,encoder,come up,46625776,1,1.0,18.0604
1,encoder,come up,46625776,1,0.9175,2.4092
1,encoder,come up,46625776,1,0.9815,3.9728
1,encoder,come up,46625776,1,0.9988,6.7242
1,encoder,come up,46625776,1,0.5688,0.2771
1,encoder,come up,46625776,1,0.9726,3.569
1,encoder,come up,46625776,1,0.9996,7.8999
1,encoder,come up,46625776,1,1.0,14.9609
1,encoder,come up,46625776,1,0.9995,7.5896
1,encoder,come up,46625776,1,0.9977,6.0796
1,encoder,set up,103842740,1,1.0,14.0043
1,encoder,set up,103842740,1,1.0,11.4748
1,encoder,set up,103842740,1,1.0,15.8495
1,encoder,set up,103842740,1,1.0,19.3147
1,encoder,set up,103842740,1,1.0,11.6296
1,encoder,set up,103842740,1,1.0,20.5228
1,encoder,set up,103842740,1,1.0,15.7087
1,encoder,set up,103842740,1,1.0,15.1713
1,encoder,set up,103842740,1,0.9999,9.2275
1,encoder,set up,103842740,1,1.0,14.0725
1,encoder,set up,103842740,1,0.9976,6.0097
1,encoder,set up,103842740,1,0.9998,8.6407
1,encoder,set up,103842740,1,1.0,11.2156
1,encoder,set up,103842740,0,0.3225,-0.7422
1,encoder,set up,103842740,1,0.9992,7.1819
1,encoder,set up,103842740,1,1.0,10.3641
1,encoder,set up,103842740,1,1.0,15.6973
1,encoder,set up,103842740,1,1.0,11.0405
1,encoder,set up,103842740,1,0.8655,1.8613
1,encoder,set up,103842740,1,1.0,10.7469
1,encoder,up,0,1,0.8039,1.411
1,encoder,up,0,1,1.0,10.9459
1,encoder,up,0,1,1.0,17.6974
1,encoder,up,0,1,0.9995,7.6497
1,encoder,up,0,1,0.9663,3.3558
1,encoder,up,0,1,0.9999,9.7651
1,encoder,up,0,1,0.9343,2.6539
1,encoder,up,0,1,0.9999,9.4057
1,encoder,up,0,1,1.0,12.0264
1,encoder,up,0,1,1.0,13.821
1,encoder,up,0,0,0.0418,-3.1327
1,encoder,up,0,1,0.9995,7.6593
1,encoder,up,0,1,1.0,16.1352
1,encoder,up,0,1,1.0,12.1604
1,encoder,up,0,1,1.0,10.8518
1,encoder,up,0,1,1.0,14.5213
1,encoder,up,0,1,0.9973,5.927
