layer,component,verb_up,frequency,classifier_pred,up_probability,logit
2,encoder,come up,46625776,1,1.0,15.3276
2,encoder,come up,46625776,1,0.9431,2.8083
2,encoder,come up,46625776,1,1.0,12.7634
2,encoder,come up,46625776,1,1.0,9.9697
2,encoder,come up,46625776,1,0.5673,0.2707
2,encoder,come up,46625776,1,0.9999,8.9866
2,encoder,come up,46625776,0,0.0014,-6.5802
2,encoder,come up,46625776,1,0.9997,8.2703
2,encoder,come up,46625776,1,1.0,12.7053
2,encoder,come up,46625776,1,0.646,0.6017
2,encoder,come up,46625776,1,1.0,12.8922
2,encoder,come up,46625776,1,0.9188,2.426
2,encoder,come up,46625776,1,0.7935,1.346
2,encoder,come up,46625776,1,0.9949,5.2741
2,encoder,come up,46625776,1,0.9993,7.2527
2,encoder,come up,46625776,1,0.998,6.191
2,encoder,come up,46625776,1,0.9995,7.572
2,encoder,come up,46625776,1,1.0,16.2176
2,encoder,come up,46625776,1,0.9992,7.1422
2,encoder,come up,46625776,1,1.0,10.0577
2,encoder,set up,103842740,1,0.9999,9.2327
2,encoder,set up,103842740,1,1.0,11.6332
2,encoder,set up,103842740,1,1.0,16.0021
2,encoder,set up,103842740,1,1.0,20.3015
2,encoder,set up,103842740,1,0.9996,7.7367
2,encoder,set up,103842740,1,1.0,20.1381
2,encoder,set up,103842740,1,1.0,12.698
2,encoder,set up,103842740,1,1.0,10.0069
2,encoder,set up,103842740,1,1.0,14.7214
2,encoder,set up,103842740,1,1.0,16.6628
2,encoder,set up,103842740,1,0.9991,7.0597
2,encoder,set up,103842740,1,1.0,10.1118
2,encoder,set up,103842740,1,0.9998,8.7472
2,encoder,set up,103842740,0,0.1939,-1.4252
2,encoder,set up,103842740,1,1.0,12.5362
2,encoder,set up,103842740,1,1.0,13.1703
2,encoder,set up,103842740,1,1.0,15.565
2,encoder,set up,103842740,1,1.0,11.4269
2,encoder,set up,103842740,1,0.9401,2.7534
2,encoder,set up,103842740,1,0.9999,9.3661
2,encoder,up,0,1,0.8221,1.5309
2,encoder,up,0,1,1.0,10.8615
2,encoder,up,0,1,1.0,12.1476
2,encoder,up,0,1,0.9997,8.0863
2,encoder,up,0,1,1.0,10.7085
2,encoder,up,0,1,1.0,11.2763
2,encoder,up,0,1,0.865,1.8571
2,encoder,up,0,1,0.9993,7.2034
2,encoder,up,0,1,1.0,12.4053
2,encoder,up,0,1,1.0,15.9438
2,encoder,up,0,0,0.1296,-1.9043
2,encoder,up,0,1,0.9982,6.2984
2,encoder,up,0,1,1.0,11.0926
2,encoder,up,0,1,1.0,16.3846
2,encoder,up,0,1,1.0,10.4932
2,encoder,up,0,1,1.0,14.2921
2,encoder,up,0,1,0.9017,2.2159
2,encoder,up,0,1,0.9994,7.3546
2,encoder,up,0,1,0.9999,9.5753
