layer,component,verb_up,frequency,classifier_pred,up_probability,logit
6,encoder,come up,46625776,1,0.9997,8.2736
6,encoder,come up,46625776,1,0.9834,4.0833
6,encoder,come up,46625776,1,0.9998,8.6169
6,encoder,come up,46625776,1,1.0,13.2095
6,encoder,come up,46625776,0,0.0085,-4.7542
6,encoder,come up,46625776,1,0.9992,7.1201
6,encoder,come up,46625776,0,0.0112,-4.4783
6,encoder,come up,46625776,1,0.9995,7.5577
6,encoder,come up,46625776,1,1.0,10.754
6,encoder,come up,46625776,1,0.9514,2.9743
6,encoder,come up,46625776,1,1.0,13.85
6,encoder,come up,46625776,1,0.7922,1.3383
6,encoder,come up,46625776,1,0.999,6.8727
6,encoder,come up,46625776,1,0.9999,9.2722
6,encoder,come up,46625776,1,0.8163,1.4913
6,encoder,come up,46625776,1,0.9989,6.8493
6,encoder,come up,46625776,1,0.9985,6.4766
6,encoder,come up,46625776,1,1.0,11.8533
6,encoder,come up,46625776,1,0.9992,7.1123
6,encoder,come up,46625776,1,0.9484,2.9119
6,encoder,set up,103842740,1,1.0,11.8252
6,encoder,set up,103842740,1,1.0,14.2441
6,encoder,set up,103842740,1,1.0,17.18
6,encoder,set up,103842740,1,1.0,14.957
6,encoder,set up,103842740,1,1.0,10.1131
6,encoder,set up,103842740,1,1.0,11.3011
6,encoder,set up,103842740,1,1.0,15.5583
6,encoder,set up,103842740,1,0.9999,9.5372
6,encoder,set up,103842740,1,1.0,10.5946
6,encoder,set up,103842740,1,1.0,14.9405
6,encoder,set up,103842740,1,1.0,10.8244
6,encoder,set up,103842740,1,1.0,14.1024
6,encoder,set up,103842740,1,1.0,10.1977
6,encoder,set up,103842740,0,0.0071,-4.9335
6,encoder,set up,103842740,1,0.9999,9.8767
6,encoder,set up,103842740,1,1.0,14.5871
6,encoder,set up,103842740,1,1.0,16.2541
6,encoder,set up,103842740,1,1.0,10.9564
6,encoder,set up,103842740,1,0.9999,9.5532
6,encoder,set up,103842740,1,0.9999,9.2866
6,encoder,up,0,1,0.9352,2.6691
6,encoder,up,0,1,1.0,14.543
6,encoder,up,0,1,1.0,13.1507
6,encoder,up,0,1,1.0,12.6943
6,encoder,up,0,1,1.0,11.2138
6,encoder,up,0,1,0.9999,8.987
6,encoder,up,0,1,0.964,3.2864
6,encoder,up,0,1,0.9988,6.7171
6,encoder,up,0,1,1.0,13.3924
6,encoder,up,0,1,1.0,15.7755
6,encoder,up,0,1,0.9998,8.4926
6,encoder,up,0,1,0.9989,6.8355
6,encoder,up,0,1,1.0,12.8435
6,encoder,up,0,1,0.9997,8.214
6,encoder,up,0,1,1.0,18.1391
6,encoder,up,0,1,1.0,13.2046
6,encoder,up,0,1,0.9998,8.391
6,encoder,up,0,1,0.9999,9.2717
6,encoder,up,0,1,1.0,12.6828
