layer,component,verb_up,frequency,classifier_pred,up_probability,logit
8,encoder,come up,46625776,1,1.0,11.7311
8,encoder,come up,46625776,1,0.9997,8.1113
8,encoder,come up,46625776,1,0.9999,9.1996
8,encoder,come up,46625776,1,1.0,9.98
8,encoder,come up,46625776,0,0.0778,-2.4732
8,encoder,come up,46625776,1,0.9997,7.9951
8,encoder,come up,46625776,0,0.0174,-4.0366
8,encoder,come up,46625776,1,0.9972,5.8692
8,encoder,come up,46625776,1,0.9977,6.0798
8,encoder,come up,46625776,1,0.5841,0.3397
8,encoder,come up,46625776,1,1.0,12.8993
8,encoder,come up,46625776,1,0.9866,4.3018
8,encoder,come up,46625776,1,0.9997,8.1326
8,encoder,come up,46625776,1,0.9993,7.2524
8,encoder,come up,46625776,1,0.9934,5.0163
8,encoder,come up,46625776,1,0.9803,3.9073
8,encoder,come up,46625776,1,0.9795,3.8671
8,encoder,come up,46625776,1,1.0,13.0467
8,encoder,come up,46625776,1,0.9965,5.664
8,encoder,come up,46625776,1,0.9958,5.4791
8,encoder,set up,103842740,1,1.0,13.9712
8,encoder,set up,103842740,1,1.0,13.9174
8,encoder,set up,103842740,1,1.0,13.7472
8,encoder,set up,103842740,1,1.0,15.0675
8,encoder,set up,103842740,1,1.0,11.1298
8,encoder,set up,103842740,1,0.9999,8.8771
8,encoder,set up,103842740,1,1.0,13.9468
8,encoder,set up,103842740,1,1.0,11.332
8,encoder,set up,103842740,1,0.9996,7.8306
8,encoder,set up,103842740,1,1.0,13.5703
8,encoder,set up,103842740,1,1.0,9.9409
8,encoder,set up,103842740,1,1.0,9.9325
8,encoder,set up,103842740,1,1.0,11.1642
8,encoder,set up,103842740,0,0.0376,-3.2423
8,encoder,set up,103842740,1,0.9996,7.9527
8,encoder,set up,103842740,1,1.0,11.1312
8,encoder,set up,103842740,1,1.0,15.584
8,encoder,set up,103842740,1,1.0,10.1055
8,encoder,set up,103842740,1,1.0,11.9058
8,encoder,set up,103842740,1,0.9998,8.3082
8,encoder,up,0,1,0.8323,1.6018
8,encoder,up,0,1,1.0,13.0601
8,encoder,up,0,1,1.0,14.6538
8,encoder,up,0,1,1.0,11.4606
8,encoder,up,0,1,0.9998,8.5035
8,encoder,up,0,1,1.0,12.3922
8,encoder,up,0,1,0.9894,4.5332
8,encoder,up,0,1,0.9727,3.5736
8,encoder,up,0,1,1.0,13.2399
8,encoder,up,0,1,1.0,13.4631
8,encoder,up,0,1,0.9998,8.6905
8,encoder,up,0,1,0.9984,6.4217
8,encoder,up,0,1,1.0,15.4033
8,encoder,up,0,1,0.9986,6.6047
8,encoder,up,0,1,1.0,12.2895
8,encoder,up,0,1,1.0,11.6941
8,encoder,up,0,1,1.0,11.5143
8,encoder,up,0,1,0.9996,7.9167
8,encoder,up,0,1,1.0,12.6759
8,encoder,up,0,1,1.0,14.7223
8,encoder,end up,70924084,1,0.9987,6.6232
8,encoder,end up,70924084,1,0.9992,7.1097
8,encoder,end up,70924084,1,0.9994,7.3759
8,encoder,end up,70924084,1,0.9992,7.1901
8,encoder,end up,70924084,1,1.0,11.0282
8,encoder,end up,70924084,1,1.0,10.8052
8,encoder,end up,70924084,1,0.9997,8.0406
8,encoder,end up,70924084,1,1.0,12.4373
8,encoder,end up,70924084,1,1.0,13.291
8,encoder,end up,70924084,1,1.0,12.0297
8,encoder,end up,70924084,1,1.0,11.582
8,encoder,end up,70924084,1,0.9955,5.3935
8,encoder,end up,70924084,1,1.0,10.7088
8,encoder,end up,70924084,1,0.9002,2.1994
8,encoder,end up,70924084,1,0.9996,7.7318
8,encoder,end up,70924084,1,0.9999,8.9055
8,encoder,end up,70924084,1,0.9998,8.4515
8,encoder,end up,70924084,1,0.9999,8.8774
8,encoder,end up,70924084,1,0.9981,6.2492
8,encoder,end up,70924084,1,0.9951,5.3087
8,encoder,came up,23263138,1,0.7018,0.8557
8,encoder,came up,23263138,1,1.0,13.38
8,encoder,came up,23263138,1,0.9967,5.7055
8,encoder,came up,23263138,1,1.0,12.3204
8,encoder,came up,23263138,1,0.9999,9.0906
8,encoder,came up,23263138,1,1.0,10.9131
8,encoder,came up,23263138,1,1.0,12.9709
8,encoder,came up,23263138,1,0.9998,8.4688
8,encoder,came up,23263138,1,1.0,12.5849
8,encoder,came up,23263138,1,1.0,11.0078
8,encoder,came up,23263138,1,1.0,11.819
8,encoder,came up,23263138,1,1.0,13.5137
8,encoder,came up,23263138,1,1.0,11.7398
8,encoder,came up,23263138,0,0.0,-14.0418
8,encoder,came up,23263138,1,1.0,14.1228
8,encoder,came up,23263138,1,0.9997,8.151
8,encoder,came up,23263138,1,1.0,10.2594
8,encoder,came up,23263138,1,0.9998,8.506
8,encoder,came up,23263138,1,1.0,15.1711
8,encoder,came up,23263138,1,1.0,11.9556
8,encoder,ended up,49589762,1,1.0,11.3331
8,encoder,ended up,49589762,1,1.0,15.4236
8,encoder,ended up,49589762,1,1.0,13.1728
8,encoder,ended up,49589762,1,1.0,10.2215
8,encoder,ended up,49589762,1,1.0,15.0805
8,encoder,ended up,49589762,1,0.9999,9.1355
8,encoder,ended up,49589762,1,0.9945,5.2032
8,encoder,ended up,49589762,1,0.7891,1.3193
8,encoder,ended up,49589762,1,1.0,12.9864
8,encoder,ended up,49589762,1,0.9999,9.3588
8,encoder,ended up,49589762,1,0.9989,6.8268
8,encoder,ended up,49589762,1,1.0,10.4662
8,encoder,ended up,49589762,1,1.0,14.712
8,encoder,ended up,49589762,1,0.9999,9.6642
8,encoder,ended up,49589762,1,1.0,12.9621
8,encoder,ended up,49589762,1,1.0,12.5318
8,encoder,ended up,49589762,1,1.0,12.1691
8,encoder,ended up,49589762,0,0.3419,-0.6548
8,encoder,ended up,49589762,1,0.9998,8.501
8,encoder,ended up,49589762,1,1.0,12.1945
8,encoder,coming up,19257169,1,1.0,10.6171
8,encoder,coming up,19257169,1,0.9998,8.4921
8,encoder,coming up,19257169,1,0.9999,9.2825
8,encoder,coming up,19257169,1,0.9964,5.6154
8,encoder,coming up,19257169,1,1.0,12.6552
8,encoder,coming up,19257169,1,0.9976,6.0368
8,encoder,coming up,19257169,1,1.0,12.5005
8,encoder,coming up,19257169,1,0.9999,9.1703
8,encoder,coming up,19257169,1,1.0,12.6632
8,encoder,coming up,19257169,1,1.0,14.2191
8,encoder,coming up,19257169,1,1.0,14.941
8,encoder,coming up,19257169,1,1.0,11.4052
8,encoder,coming up,19257169,1,0.9966,5.6763
8,encoder,coming up,19257169,1,0.9997,8.19
8,encoder,coming up,19257169,1,1.0,13.2201
8,encoder,coming up,19257169,1,0.9998,8.4782
8,encoder,coming up,19257169,1,1.0,12.6857
8,encoder,coming up,19257169,1,1.0,11.5458
8,encoder,coming up,19257169,1,1.0,10.7136
8,encoder,coming up,19257169,1,0.84,1.658
8,encoder,grew up,29647067,1,0.5427,0.1714
8,encoder,grew up,29647067,1,0.9973,5.9062
8,encoder,grew up,29647067,1,0.9996,7.85
8,encoder,grew up,29647067,1,1.0,11.4112
8,encoder,grew up,29647067,1,0.9998,8.5045
8,encoder,grew up,29647067,1,1.0,11.4206
8,encoder,grew up,29647067,1,1.0,15.1418
8,encoder,grew up,29647067,1,1.0,14.1621
8,encoder,grew up,29647067,1,1.0,10.0595
8,encoder,grew up,29647067,1,0.9996,7.954
8,encoder,grew up,29647067,1,1.0,10.8173
8,encoder,grew up,29647067,1,0.9997,8.0355
8,encoder,grew up,29647067,1,1.0,12.9243
8,encoder,grew up,29647067,1,1.0,11.9096
8,encoder,grew up,29647067,1,1.0,13.0098
8,encoder,grew up,29647067,1,1.0,13.0949
8,encoder,grew up,29647067,1,0.9996,7.738
8,encoder,grew up,29647067,1,1.0,12.8702
8,encoder,grew up,29647067,1,0.9994,7.3579
8,encoder,grew up,29647067,1,1.0,10.8943
8,encoder,pick up,47130414,1,0.6096,0.4458
8,encoder,pick up,47130414,1,1.0,12.0444
8,encoder,pick up,47130414,1,1.0,10.8614
8,encoder,pick up,47130414,1,1.0,11.5103
8,encoder,pick up,47130414,1,1.0,10.8891
8,encoder,pick up,47130414,1,1.0,10.3977
8,encoder,pick up,47130414,1,1.0,13.8436
8,encoder,pick up,47130414,1,1.0,13.6301
8,encoder,pick up,47130414,1,1.0,13.992
8,encoder,pick up,47130414,1,1.0,10.9245
8,encoder,pick up,47130414,1,0.9998,8.7145
8,encoder,pick up,47130414,1,0.9998,8.7914
8,encoder,pick up,47130414,1,0.9998,8.33
8,encoder,pick up,47130414,1,0.9121,2.3392
8,encoder,pick up,47130414,1,0.906,2.2658
8,encoder,pick up,47130414,1,1.0,10.138
8,encoder,pick up,47130414,1,1.0,10.9382
8,encoder,pick up,47130414,1,0.9999,9.3917
8,encoder,pick up,47130414,1,0.9948,5.2451
8,encoder,pick up,47130414,1,0.9932,4.9801
8,encoder,made up,30311015,1,1.0,13.3555
8,encoder,made up,30311015,1,0.9958,5.4733
8,encoder,made up,30311015,1,1.0,10.5879
8,encoder,made up,30311015,1,0.9864,4.2871
8,encoder,made up,30311015,1,1.0,16.8487
8,encoder,made up,30311015,1,0.9997,8.2765
8,encoder,made up,30311015,1,0.9998,8.6296
8,encoder,made up,30311015,1,1.0,13.3202
8,encoder,made up,30311015,1,0.9989,6.8075
8,encoder,made up,30311015,1,1.0,10.6339
8,encoder,made up,30311015,1,1.0,12.7184
8,encoder,made up,30311015,1,1.0,10.6084
8,encoder,made up,30311015,1,0.9983,6.3582
8,encoder,made up,30311015,1,1.0,14.3175
8,encoder,made up,30311015,1,1.0,12.1987
8,encoder,made up,30311015,1,0.9206,2.4505
8,encoder,made up,30311015,1,1.0,13.1326
8,encoder,made up,30311015,1,0.9994,7.4722
8,encoder,made up,30311015,1,1.0,12.1445
8,encoder,made up,30311015,1,1.0,13.8816
8,encoder,go up,14885945,1,0.9999,9.0349
8,encoder,go up,14885945,1,0.9955,5.3906
8,encoder,go up,14885945,1,0.9999,9.8017
8,encoder,go up,14885945,1,0.9976,6.0298
8,encoder,go up,14885945,1,1.0,11.0928
8,encoder,go up,14885945,1,1.0,14.7824
8,encoder,go up,14885945,1,0.9999,9.4178
8,encoder,go up,14885945,1,0.9965,5.6379
8,encoder,go up,14885945,1,0.9998,8.5508
8,encoder,go up,14885945,1,1.0,11.1673
8,encoder,go up,14885945,1,1.0,10.5425
8,encoder,go up,14885945,1,1.0,11.1529
8,encoder,go up,14885945,1,0.9992,7.181
8,encoder,go up,14885945,1,1.0,14.2465
8,encoder,go up,14885945,1,0.9999,9.4388
8,encoder,go up,14885945,1,1.0,10.573
8,encoder,go up,14885945,1,1.0,14.0572
8,encoder,go up,14885945,1,0.9898,4.574
8,encoder,go up,14885945,1,1.0,14.2584
8,encoder,go up,14885945,1,1.0,12.8013
8,encoder,picked up,35329217,1,0.9562,3.0836
8,encoder,picked up,35329217,1,0.9999,9.1204
8,encoder,picked up,35329217,1,0.9995,7.5984
8,encoder,picked up,35329217,1,1.0,10.0431
8,encoder,picked up,35329217,1,0.9474,2.8907
8,encoder,picked up,35329217,1,1.0,12.9555
8,encoder,picked up,35329217,1,0.9997,8.1429
8,encoder,picked up,35329217,1,1.0,10.1145
8,encoder,picked up,35329217,1,0.9999,9.6417
8,encoder,picked up,35329217,1,0.9999,9.6437
8,encoder,picked up,35329217,1,1.0,11.6503
8,encoder,picked up,35329217,1,0.9874,4.3592
